time,wx (rad/s),wy (rad/s),wz (rad/s)
8.551115,0.00,0.01,0.00
8.553402,0.00,0.00,0.00
8.555698,-0.00,0.00,0.00
8.558074,0.00,0.01,0.00
8.560696,0.00,0.00,-0.00
8.563133,0.00,0.00,-0.00
8.565667,0.00,0.00,-0.00
8.568532,0.00,-0.00,-0.00
8.570483,0.00,0.00,-0.00
8.572942,0.00,0.00,-0.00
8.575323,0.00,-0.00,-0.00
8.579139,0.00,0.00,-0.00
8.580322,0.00,-0.00,0.00
8.583643,0.00,-0.00,-0.00
8.585347,0.00,0.00,-0.00
8.588528,0.00,0.01,0.00
8.590657,0.00,0.00,0.00
8.592743,0.00,0.00,0.00
8.595560,0.00,0.00,-0.00
8.597863,0.00,0.00,0.00
8.600053,0.00,0.00,0.00
8.602465,0.00,0.00,0.00
8.605475,-0.00,0.01,0.00
8.607911,0.00,0.00,-0.00
8.610630,-0.00,0.00,-0.00
8.613131,0.00,0.00,0.00
8.615208,-0.00,0.00,-0.00
8.618047,-0.00,0.00,-0.00
8.619728,-0.00,0.00,0.00
8.622125,-0.00,0.00,-0.00
8.624791,-0.00,-0.00,0.00
8.627862,-0.00,-0.00,0.00
8.630878,-0.00,-0.00,0.00
8.633150,-0.00,-0.00,-0.00
8.634636,0.00,-0.00,0.00
8.637269,-0.00,-0.00,0.00
8.639624,-0.00,-0.00,0.00
8.642806,-0.00,-0.01,0.00
8.645873,-0.00,-0.01,-0.00
8.648277,-0.00,-0.01,0.00
8.649515,-0.00,-0.01,-0.00
8.653325,0.00,-0.01,0.00
8.655668,-0.00,-0.01,0.00
8.658013,-0.00,-0.01,-0.00
8.659300,-0.00,-0.01,-0.00
8.664982,-0.00,-0.02,0.00
8.665718,-0.00,-0.02,0.00
8.668156,-0.00,-0.02,-0.00
8.670649,-0.00,-0.02,0.00
8.672660,0.00,-0.02,-0.00
8.674080,0.00,-0.01,-0.00
8.676494,-0.00,-0.01,0.00
8.680829,0.00,-0.01,0.00
8.681482,-0.00,-0.01,0.00
8.684690,-0.00,-0.01,0.00
8.686645,-0.00,-0.01,0.00
8.688922,0.00,-0.01,0.00
8.691282,-0.00,-0.01,0.00
8.695923,-0.00,-0.01,0.00
8.696530,-0.00,-0.01,0.00
8.698698,-0.00,-0.01,0.00
8.701444,-0.00,-0.01,0.00
8.703759,0.00,-0.01,0.01
8.706590,-0.00,-0.01,0.01
8.708691,-0.00,-0.01,0.00
8.711978,-0.00,-0.01,0.00
8.713627,-0.00,-0.01,0.00
8.716139,-0.00,-0.01,0.00
8.718514,-0.00,-0.01,0.00
8.720979,-0.00,-0.01,0.01
8.723489,-0.00,-0.01,0.00
8.728555,-0.00,-0.01,0.00
8.729418,-0.00,-0.01,0.00
8.730971,-0.00,-0.01,0.00
8.733574,-0.00,-0.01,0.01
8.735854,-0.00,-0.01,0.00
8.738369,-0.00,-0.01,0.00
8.740815,-0.00,-0.01,0.00
8.745364,-0.00,-0.01,0.00
8.746196,-0.00,-0.02,0.00
8.748439,-0.00,-0.02,0.00
8.750690,-0.00,-0.01,0.00
8.753247,-0.01,-0.01,-0.00
8.755550,-0.00,-0.01,-0.00
8.758001,-0.00,-0.01,0.00
8.766420,-0.00,-0.01,-0.00
8.767195,-0.00,-0.02,0.00
8.767612,-0.00,-0.01,0.00
8.768865,-0.00,-0.01,-0.00
8.770950,-0.00,-0.01,0.00
8.772998,-0.00,-0.02,0.00
8.775359,-0.01,-0.02,-0.00
8.779325,-0.00,-0.01,0.00
8.781267,-0.00,-0.01,-0.00
8.782994,-0.00,-0.01,-0.00
8.785923,-0.00,-0.01,-0.00
8.787710,-0.00,-0.01,-0.00
8.790189,-0.00,-0.01,-0.00
8.792818,-0.00,-0.01,-0.00
8.795923,-0.00,-0.01,-0.00
8.798502,-0.00,-0.01,-0.00
8.800454,-0.00,-0.01,-0.00
8.802601,-0.00,-0.01,-0.00
8.805828,0.00,-0.01,-0.00
8.807429,-0.00,-0.00,0.00
8.811754,-0.00,-0.00,-0.00
8.812540,-0.00,-0.00,-0.00
8.815036,-0.00,-0.00,-0.00
8.817525,-0.00,0.00,0.00
8.820637,-0.00,-0.00,-0.00
8.822247,-0.00,-0.00,-0.00
8.825307,-0.01,0.00,-0.00
8.827819,-0.00,-0.00,0.00
8.830027,-0.00,-0.00,0.00
8.832224,-0.00,0.00,-0.00
8.834619,-0.00,-0.00,-0.00
8.837028,-0.00,0.00,-0.00
8.839553,-0.00,0.00,0.00
8.842113,-0.01,0.00,0.00
8.846397,-0.00,-0.00,-0.00
8.847342,-0.00,-0.00,0.00
8.849975,-0.01,0.00,0.00
8.852059,-0.00,0.00,0.00
8.854381,-0.00,0.00,0.00
8.856773,-0.00,0.00,-0.00
8.867616,-0.01,0.00,-0.00
8.868382,-0.01,0.00,-0.00
8.868782,-0.00,0.00,-0.00
8.869262,-0.01,-0.00,-0.00
8.870088,-0.01,-0.00,-0.00
8.872646,-0.01,-0.00,-0.01
8.874300,-0.00,-0.00,-0.00
8.879581,-0.00,-0.00,0.00
8.880327,-0.01,-0.01,-0.00
8.881577,-0.01,-0.01,-0.00
8.884416,-0.01,-0.01,-0.01
8.886515,-0.00,-0.01,-0.01
8.889324,-0.00,-0.00,-0.00
8.891303,-0.01,-0.00,-0.00
8.894586,-0.01,-0.00,-0.00
8.896314,-0.01,-0.00,-0.00
8.898813,-0.00,-0.00,-0.00
8.901331,-0.00,-0.00,-0.00
8.904120,-0.00,0.00,-0.00
8.906170,-0.00,0.00,-0.00
8.908764,-0.00,0.00,-0.00
8.912288,-0.01,0.01,-0.00
8.914025,-0.01,0.01,0.00
8.916093,-0.00,0.01,-0.00
8.918533,-0.01,0.00,0.00
8.920988,-0.01,0.00,-0.00
8.923959,-0.01,0.00,-0.00
8.927610,-0.01,0.00,0.00
8.928483,-0.00,0.00,0.00
8.930951,-0.00,0.00,0.00
8.933630,-0.01,-0.00,0.00
8.936443,-0.00,-0.00,0.00
8.938376,-0.00,0.00,0.00
8.940957,-0.01,0.00,0.00
8.944621,-0.01,0.00,0.00
8.945822,-0.01,-0.00,0.00
8.948723,-0.00,-0.00,0.00
8.950795,-0.00,-0.00,0.00
8.953567,-0.00,-0.00,0.00
8.955765,-0.00,-0.00,0.00
8.958129,-0.00,-0.00,0.00
8.965854,-0.00,-0.00,0.01
8.966702,-0.00,-0.00,0.01
8.967137,-0.00,-0.00,0.00
8.968069,-0.00,-0.00,0.00
8.972306,-0.01,-0.00,0.00
8.973387,-0.01,0.00,0.00
8.983137,-0.00,0.00,0.00
8.983918,-0.00,-0.00,0.00
8.984276,-0.01,0.00,0.00
8.984627,-0.01,0.00,0.00
8.985258,-0.00,0.00,0.00
8.987899,-0.00,0.00,0.00
8.990157,-0.00,0.01,0.00
8.994344,-0.00,0.01,0.00
8.995185,-0.00,0.01,0.00
8.997750,-0.00,0.01,0.00
9.000303,-0.00,0.01,0.00
9.002921,-0.00,0.01,0.00
9.005461,-0.00,0.01,0.00
9.007573,0.00,0.01,0.00
9.010822,0.00,0.01,-0.00
9.012460,0.00,0.01,0.00
9.014908,0.00,0.01,-0.00
9.017631,0.00,0.01,-0.00
9.019838,0.00,0.01,-0.00
9.022600,0.00,0.01,-0.00
9.024789,0.00,0.01,0.00
9.027785,0.00,0.01,-0.00
9.030064,0.00,0.01,-0.00
9.032524,-0.00,0.01,0.00
9.034971,0.00,0.01,0.00
9.037477,0.00,0.01,0.00
9.039505,0.00,0.00,0.00
9.044064,0.00,0.00,-0.00
9.044986,-0.00,0.00,-0.00
9.047268,-0.00,0.00,0.00
9.049951,-0.00,0.00,0.00
9.051933,-0.00,-0.00,0.00
9.054755,-0.00,-0.00,-0.00
9.056992,-0.00,-0.00,-0.00
9.065560,-0.00,-0.00,-0.00
9.066360,-0.00,-0.00,-0.00
9.066758,-0.00,-0.00,-0.00
9.067718,-0.00,-0.00,-0.00
9.069657,-0.00,-0.00,-0.01
9.071721,-0.00,-0.00,-0.00
9.074135,0.00,-0.00,-0.00
9.077235,0.00,-0.00,-0.00
9.079069,0.00,-0.00,-0.00
9.081888,0.00,-0.00,-0.00
9.083888,-0.00,-0.00,-0.00
9.086296,-0.00,-0.00,0.00
9.088719,-0.00,-0.01,-0.00
9.093623,-0.00,-0.00,-0.00
9.094469,0.00,-0.00,-0.00
9.096552,-0.00,-0.00,0.00
9.098988,-0.00,-0.00,-0.00
9.101883,0.00,-0.00,-0.00
9.103738,-0.00,-0.00,0.00
9.106376,-0.00,-0.00,0.00
9.110305,-0.00,-0.00,0.00
9.111359,-0.00,0.00,0.00
9.113844,-0.00,0.00,0.00
9.116102,-0.00,-0.00,0.00
9.118712,-0.00,-0.00,0.01
9.121543,0.00,-0.00,0.00
9.123780,0.00,0.00,0.00
9.128136,0.00,0.00,0.00
9.128877,0.00,0.00,0.00
9.130993,-0.00,0.00,0.00
9.133583,0.00,0.00,0.00
9.135989,0.00,0.01,0.01
9.138398,0.00,0.01,0.01
9.141608,0.00,0.01,0.00
9.145472,0.00,0.01,0.01
9.145996,-0.00,0.01,0.00
9.148250,-0.00,0.01,0.00
9.150624,0.00,0.01,0.00
9.153251,0.00,0.01,0.00
9.155626,0.00,0.01,0.00
9.166012,0.00,0.01,0.00
9.166971,0.00,0.01,0.00
9.167486,0.00,0.01,0.00
9.167965,0.00,0.01,0.00
9.168375,-0.00,0.01,0.00
9.170427,0.00,0.01,0.00
9.173121,0.00,0.01,0.00
9.182956,0.00,0.01,0.00
9.183686,0.00,0.01,0.00
9.184053,0.00,0.01,0.00
9.184394,0.00,0.01,0.00
9.186300,0.00,0.01,0.00
9.187761,0.00,0.01,0.00
9.190252,0.00,0.01,0.00
9.193185,0.00,0.01,0.00
9.195997,0.00,0.00,0.00
9.197788,0.00,0.00,0.00
9.200327,0.00,-0.00,0.00
9.202439,0.00,0.00,0.01
9.204847,0.00,-0.00,0.01
9.207310,0.00,0.00,0.00
9.210020,0.00,-0.00,0.00
9.212432,0.00,-0.00,0.00
9.214998,0.00,-0.01,0.00
9.217732,0.00,-0.01,0.00
9.220152,0.00,-0.01,0.00
9.222206,0.01,-0.01,0.00
9.225990,0.01,-0.01,0.00
9.227221,0.01,-0.01,0.00
9.229698,0.01,-0.01,0.00
9.232321,0.01,-0.01,0.00
9.234742,0.01,-0.01,0.00
9.237179,0.01,-0.01,0.00
9.240029,0.01,-0.01,0.00
9.243591,0.01,-0.01,0.00
9.244841,0.01,-0.01,0.00
9.247454,0.01,-0.02,0.00
9.250120,0.01,-0.02,0.00
9.252123,0.01,-0.01,0.00
9.254627,0.01,-0.01,0.00
9.256906,0.01,-0.01,0.00
9.268207,0.01,-0.01,0.00
9.269352,0.01,-0.01,0.01
9.269832,0.01,-0.01,0.01
9.270301,0.01,-0.01,0.00
9.270764,0.01,-0.01,0.00
9.274533,0.01,-0.01,0.01
9.289222,0.01,-0.00,0.00
9.290184,0.01,-0.00,0.00
9.290531,0.01,0.00,0.01
9.290850,0.01,0.00,0.00
9.291177,0.01,0.00,0.01
9.291482,0.01,0.00,0.01
9.291789,0.01,0.01,0.01
9.292100,0.01,0.01,0.01
9.294058,0.01,0.01,0.01
9.296463,0.01,0.01,0.01
9.299266,0.01,0.01,0.01
9.301326,0.01,0.01,0.01
9.303632,0.01,0.01,0.01
9.306542,0.01,0.01,0.01
9.310451,0.01,0.01,0.01
9.311317,0.01,0.01,0.01
9.314167,0.01,0.01,0.01
9.317626,0.01,0.01,0.01
9.319183,0.01,0.01,0.01
9.321206,0.01,0.01,0.01
9.323599,0.01,0.01,0.01
9.328215,0.01,0.01,0.01
9.329028,0.01,0.01,0.01
9.331522,0.01,0.01,0.01
9.334164,0.01,0.01,0.01
9.336076,0.01,0.00,0.01
9.338923,0.01,0.00,0.01
9.343087,0.01,0.00,0.01
9.343973,0.01,-0.00,0.01
9.346129,0.01,-0.00,0.01
9.348461,0.01,-0.00,0.01
9.350982,0.01,-0.00,0.00
9.353459,0.01,-0.01,0.01
9.356095,0.01,-0.01,0.01
9.368558,0.01,-0.01,0.00
9.369837,0.01,-0.01,0.00
9.370441,0.01,-0.01,0.00
9.371028,0.01,-0.01,0.01
9.371618,0.01,-0.01,0.01
9.372224,0.00,-0.01,0.01
9.374270,0.00,-0.01,0.01
9.387898,0.01,-0.01,0.00
9.388820,0.01,-0.00,0.01
9.389214,0.00,-0.01,0.00
9.389530,0.01,-0.00,0.00
9.389840,0.01,-0.00,0.01
9.390150,0.01,-0.00,0.01
9.390463,0.01,-0.00,0.01
9.394287,0.01,-0.00,0.01
9.395139,0.01,-0.00,0.01
9.397970,0.01,0.00,0.01
9.399943,0.01,0.00,0.00
9.402584,0.01,0.00,0.00
9.404936,0.01,-0.00,0.00
9.407406,0.01,0.00,0.00
9.410254,0.01,0.00,-0.00
9.412629,0.01,0.00,0.00
9.415063,0.01,0.00,0.00
9.417923,0.00,0.01,-0.00
9.419981,0.00,0.00,0.00
9.423767,0.01,0.01,0.00
9.426945,0.01,0.01,0.00
9.427860,0.01,0.01,0.00
9.430004,0.00,0.01,0.00
9.432478,0.00,0.01,0.00
9.435036,0.01,0.01,0.00
9.438163,0.01,0.01,0.00
9.439698,0.01,0.01,0.00
9.443509,0.01,0.01,0.00
9.444849,0.01,0.01,-0.00
9.447371,0.01,0.01,-0.00
9.450034,0.01,0.01,-0.00
9.452352,0.01,0.00,0.00
9.454633,0.01,0.01,0.00
9.469613,0.00,0.01,0.00
9.470798,0.00,0.00,-0.00
9.471404,0.01,0.01,-0.00
9.471964,0.01,0.01,0.00
9.472489,0.01,0.00,0.00
9.473014,0.01,0.00,0.00
9.473604,0.01,0.00,0.00
9.482787,0.00,0.00,0.00
9.483257,0.00,0.00,0.00
9.483571,0.00,0.00,0.00
9.483872,0.01,0.00,0.00
9.484178,0.01,0.00,-0.00
9.488672,0.01,-0.00,0.00
9.489274,0.01,0.00,0.00
9.495369,0.01,-0.00,0.00
9.495889,0.01,-0.00,0.00
9.496790,0.00,-0.00,0.00
9.498795,0.01,-0.00,-0.00
9.501412,0.01,-0.01,0.00
9.503672,0.00,-0.01,0.00
9.506205,0.01,-0.01,0.00
9.508794,0.01,-0.01,0.00
9.511265,0.01,-0.01,0.00
9.514178,0.01,-0.01,-0.00
9.516439,0.01,-0.01,0.00
9.518644,0.01,-0.01,0.00
9.521020,0.01,-0.00,0.00
9.523994,0.01,-0.00,0.00
9.525940,0.01,-0.00,0.00
9.528466,0.01,-0.00,-0.00
9.530917,0.01,-0.00,-0.00
9.533579,0.01,0.00,0.00
9.536687,0.01,0.00,-0.00
9.538898,0.01,0.01,-0.00
9.541831,0.01,0.01,-0.00
9.543803,0.01,0.01,-0.00
9.545917,0.01,0.01,0.00
9.548206,0.01,0.01,0.00
9.550632,0.01,0.01,-0.00
9.553211,0.01,0.01,0.00
9.556227,0.01,0.01,0.00
9.561817,0.01,0.01,0.00
9.562441,0.01,0.01,0.00
9.563291,0.01,0.01,0.00
9.565685,0.01,0.01,0.00
9.568206,0.01,0.01,0.00
9.570466,0.01,0.01,0.00
9.573348,0.01,0.01,0.00
9.576412,0.01,0.01,0.00
9.577912,0.01,0.01,0.00
9.580610,0.01,0.01,-0.00
9.583052,0.01,0.01,0.00
9.585527,0.01,0.00,0.00
9.587705,0.00,0.00,0.00
9.590807,0.01,0.00,0.00
9.592753,0.01,0.00,0.00
9.595761,0.01,0.00,0.00
9.597676,0.01,0.00,0.01
9.600173,0.01,-0.00,0.00
9.602541,0.01,0.00,0.00
9.605314,0.00,0.00,0.00
9.607583,0.00,-0.00,0.00
9.610440,0.00,0.00,0.00
9.612574,0.00,-0.00,0.00
9.615475,0.00,-0.00,0.00
9.617640,0.00,-0.00,0.00
9.620003,0.00,-0.00,0.00
9.622392,0.00,-0.00,0.00
9.624822,0.00,-0.01,0.00
9.627245,0.00,-0.01,0.00
9.629670,0.00,-0.01,0.00
9.632128,0.00,-0.01,0.00
9.635011,0.00,-0.01,0.00
9.637134,-0.00,-0.01,0.00
9.641774,0.00,-0.01,0.00
9.642180,-0.00,-0.02,0.00
9.644407,0.00,-0.02,0.00
9.646826,0.00,-0.02,0.00
9.649813,-0.00,-0.02,-0.00
9.651921,0.00,-0.02,0.00
9.655098,0.00,-0.02,0.00
9.657013,0.00,-0.02,0.00
9.659344,0.00,-0.02,0.00
9.661811,0.01,-0.02,-0.00
9.664289,0.01,-0.02,0.00
9.666807,0.00,-0.02,0.00
9.669518,0.00,-0.02,0.00
9.671794,0.00,-0.02,0.00
9.674574,0.00,-0.02,0.00
9.680866,0.00,-0.02,0.00
9.681512,0.00,-0.02,-0.00
9.684209,-0.00,-0.02,-0.00
9.684562,-0.00,-0.03,-0.00
9.686779,0.00,-0.02,-0.00
9.690438,0.00,-0.02,-0.00
9.691573,0.00,-0.02,-0.00
9.694446,0.00,-0.02,-0.00
9.696647,-0.00,-0.02,-0.00
9.699115,0.00,-0.02,0.00
9.701895,0.00,-0.02,-0.00
9.703822,0.00,-0.01,-0.00
9.707905,0.00,-0.01,-0.00
9.708863,0.00,-0.01,-0.00
9.711315,0.00,-0.01,-0.00
9.714296,0.00,-0.01,-0.00
9.716161,0.00,-0.01,0.00
9.718629,0.00,-0.01,-0.00
9.721391,0.01,-0.01,-0.00
9.724730,0.01,-0.00,-0.00
9.726190,0.00,-0.01,-0.00
9.728690,0.00,-0.00,0.00
9.730978,0.00,-0.01,0.00
9.734101,-0.00,-0.01,0.00
9.735989,-0.00,-0.01,0.00
9.738619,0.00,-0.01,-0.00
9.741994,-0.00,-0.01,-0.00
9.743400,-0.00,-0.01,-0.00
9.745972,-0.00,-0.01,-0.00
9.749017,-0.00,-0.01,-0.00
9.751128,-0.00,-0.01,-0.00
9.754109,0.00,-0.01,-0.00
9.762863,-0.00,-0.01,-0.00
9.763648,-0.00,-0.01,0.00
9.764022,0.00,-0.00,-0.00
9.764377,0.00,-0.00,0.00
9.766941,0.00,-0.00,0.00
9.768203,-0.00,-0.00,0.00
9.770574,0.00,0.00,-0.00
9.778105,0.00,-0.00,-0.00
9.778896,0.00,0.00,-0.00
9.779283,0.00,0.00,0.00
9.780393,0.00,0.00,0.00
9.783151,0.00,0.01,0.00
9.785587,0.00,0.01,-0.00
9.787957,0.00,0.01,-0.00
9.791312,0.00,0.01,0.00
9.793447,0.00,0.01,0.00
9.795341,0.01,0.01,-0.00
9.797809,0.00,0.02,-0.00
9.800376,0.00,0.02,0.00
9.802702,0.00,0.02,0.00
9.805460,0.00,0.02,0.00
9.808399,0.00,0.02,0.00
9.810046,0.00,0.02,0.01
9.813197,0.00,0.02,0.00
9.815004,0.01,0.02,0.00
9.817514,0.01,0.02,-0.00
9.819886,0.01,0.02,0.00
9.824369,0.00,0.02,0.00
9.825385,0.00,0.02,0.00
9.827392,0.00,0.02,0.00
9.829846,0.00,0.02,0.00
9.832783,0.00,0.01,-0.00
9.834814,0.00,0.01,-0.00
9.837666,0.00,0.01,-0.00
9.840969,0.01,0.01,-0.00
9.842134,0.00,0.01,0.00
9.844692,0.00,0.01,-0.00
9.847075,0.00,0.00,-0.00
9.849665,0.00,-0.00,-0.00
9.852458,0.00,-0.00,-0.00
9.854569,-0.00,-0.01,-0.00
9.862685,0.00,-0.01,-0.00
9.863503,0.00,-0.02,-0.00
9.863926,-0.00,-0.02,-0.01
9.865283,-0.00,-0.03,-0.01
9.867677,-0.00,-0.03,-0.01
9.869518,-0.00,-0.04,-0.01
9.875593,-0.00,-0.04,-0.01
9.876397,-0.00,-0.04,-0.01
9.876806,-0.00,-0.04,-0.01
9.879472,-0.00,-0.04,-0.01
9.881946,-0.00,-0.04,-0.01
9.884067,-0.01,-0.04,-0.01
9.886549,-0.01,-0.04,-0.01
9.891090,-0.00,-0.04,-0.01
9.891907,-0.00,-0.04,-0.01
9.894108,-0.00,-0.03,-0.01
9.896467,-0.00,-0.03,-0.01
9.898966,-0.00,-0.03,-0.01
9.901491,0.00,-0.02,-0.01
9.904097,-0.00,-0.02,-0.00
9.907435,-0.00,-0.01,-0.00
9.908767,-0.00,-0.01,-0.00
9.911713,-0.00,-0.00,-0.00
9.913818,-0.00,-0.00,-0.00
9.916242,-0.00,0.00,0.00
9.918724,-0.00,0.00,-0.00
9.921274,-0.01,0.01,0.00
9.925443,-0.01,0.01,0.00
9.926175,-0.01,0.01,0.00
9.928615,-0.01,0.01,0.00
9.931632,-0.01,0.02,0.00
9.933583,-0.00,0.02,0.00
9.935930,-0.00,0.02,0.00
9.942549,-0.00,0.02,0.00
9.943590,-0.00,0.02,0.00
9.944138,-0.00,0.02,0.01
9.946083,-0.01,0.02,0.00
9.948323,-0.01,0.02,0.00
9.951208,-0.00,0.02,0.01
9.953825,-0.00,0.02,0.01
9.964051,-0.00,0.02,0.01
9.964800,-0.00,0.02,0.00
9.965286,-0.00,0.02,0.00
9.965653,-0.00,0.02,0.00
9.966012,-0.00,0.02,0.01
9.968737,-0.00,0.02,0.01
9.971145,-0.00,0.03,0.01
9.974825,-0.00,0.02,0.01
9.975605,-0.00,0.02,0.01
9.978062,-0.00,0.02,0.01
9.980542,-0.00,0.02,0.00
9.982876,-0.01,0.03,0.00
9.985509,-0.01,0.02,0.00
9.987851,-0.01,0.02,0.00
9.991320,-0.01,0.02,0.00
9.992975,-0.01,0.03,0.00
9.995258,-0.01,0.02,0.00
9.997624,-0.01,0.02,0.00
10.000588,-0.01,0.02,0.00
10.002672,-0.00,0.02,0.00
10.006846,-0.00,0.02,0.00
10.007467,-0.00,0.02,0.00
10.010516,-0.00,0.02,-0.00
10.012476,-0.00,0.02,-0.00
10.014949,-0.00,0.02,0.00
10.017664,0.00,0.02,-0.00
10.019829,0.00,0.02,-0.00
10.023234,0.00,0.02,0.00
10.024938,0.00,0.02,-0.00
10.027565,-0.00,0.02,-0.00
10.030410,-0.00,0.01,0.00
10.032222,0.00,0.01,0.00
10.034723,0.00,0.01,0.00
10.037171,-0.00,0.01,0.00
10.040300,-0.00,0.01,-0.00
10.043061,-0.00,0.01,0.00
10.044846,-0.00,0.01,0.00
10.047123,-0.00,0.01,0.00
10.049969,0.00,0.01,-0.00
10.052072,0.00,0.01,-0.00
10.061821,-0.00,0.01,0.00
10.062663,0.00,0.01,0.00
10.063078,0.00,0.01,0.00
10.063461,0.00,0.01,-0.00
10.066392,0.00,0.01,0.00
10.067759,-0.00,0.01,0.00
10.069878,0.00,0.01,0.00
10.078788,0.00,0.01,0.00
10.079528,0.00,0.01,0.00
10.079891,0.00,0.01,0.00
10.080242,-0.00,0.01,0.00
10.082376,0.00,0.01,0.00
10.084241,0.00,0.01,0.00
10.086649,-0.00,0.01,0.00
10.089875,0.00,0.01,0.00
10.091583,0.00,0.01,0.01
10.093993,0.00,0.01,0.00
10.096556,-0.00,0.01,0.00
10.098907,-0.00,0.01,0.00
10.101477,-0.00,0.01,0.00
10.103925,-0.00,0.01,-0.00
10.108647,-0.01,0.01,0.00
10.109925,-0.00,0.01,0.00
10.120629,-0.00,0.01,-0.00
10.121473,-0.00,0.01,0.00
10.121869,-0.01,0.01,0.00
10.122455,-0.00,0.01,0.00
10.122715,-0.00,0.01,0.00
10.126635,-0.01,0.01,-0.00
10.127475,-0.00,0.01,-0.00
10.129446,-0.00,0.01,0.00
10.131155,-0.00,0.01,0.00
10.133463,-0.00,0.01,0.00
10.136147,-0.00,0.01,-0.00
10.139429,-0.00,0.01,-0.00
10.141190,-0.00,0.01,0.00
10.143412,-0.00,0.01,0.00
10.145823,-0.01,0.01,0.00
10.148794,-0.00,0.01,0.00
10.150689,-0.00,0.01,0.00
10.153152,-0.00,0.01,0.00
10.161698,-0.00,0.01,0.00
10.162451,-0.00,0.01,0.00
10.162835,-0.00,0.00,0.00
10.163199,-0.00,0.00,0.00
10.166220,-0.01,0.00,0.00
10.168630,-0.00,0.00,0.00
10.171044,-0.00,0.00,0.00
10.174265,-0.01,-0.00,0.00
10.175762,-0.01,-0.00,0.01
10.179105,-0.01,-0.00,0.00
10.181216,-0.00,-0.00,0.00
10.182890,-0.01,-0.00,0.00
10.185410,-0.00,-0.00,0.00
10.189503,-0.01,-0.00,0.00
10.190397,-0.01,-0.01,0.00
10.192888,-0.00,-0.01,0.00
10.195380,-0.00,-0.00,0.00
10.197911,-0.01,-0.00,0.00
10.200188,-0.00,-0.00,0.00
10.202896,-0.00,-0.00,0.01
10.206357,-0.01,-0.00,0.00
10.208830,-0.01,-0.00,0.00
10.210360,-0.01,0.00,0.00
10.212650,-0.01,-0.00,0.00
10.215105,-0.00,0.00,0.00
10.217464,-0.01,0.00,0.00
10.219982,-0.01,0.01,0.00
10.223033,-0.01,0.01,0.00
10.225144,-0.01,0.01,0.00
10.228153,-0.00,0.01,0.00
10.229847,-0.00,0.01,0.00
10.232246,-0.01,0.01,0.00
10.234748,-0.01,0.01,0.00
10.240579,-0.01,0.01,0.00
10.241562,-0.01,0.01,0.00
10.242393,-0.01,0.01,0.00
10.244794,-0.01,0.01,-0.00
10.247516,-0.01,0.01,0.00
10.249741,-0.01,0.01,0.00
10.252146,-0.00,0.01,0.00
10.261632,-0.01,0.01,0.00
10.262422,-0.01,0.01,0.00
10.262795,-0.00,0.01,0.00
10.263160,-0.01,0.01,0.00
10.264995,-0.00,0.01,0.00
10.267500,-0.00,0.01,-0.00
10.269673,-0.00,0.01,-0.00
10.273251,-0.00,0.01,-0.00
10.274995,-0.00,0.01,-0.00
10.276823,-0.00,0.01,0.00
10.279559,-0.00,0.01,0.00
10.281845,-0.00,0.01,-0.00
10.284122,0.00,0.01,0.00
10.289618,-0.00,0.01,0.00
10.290531,-0.00,0.01,-0.00
10.292429,-0.00,0.00,-0.00
10.294083,-0.00,0.00,-0.00
10.297276,-0.00,0.00,-0.01
10.299449,-0.00,-0.00,-0.00
10.301603,-0.00,0.00,-0.00
10.306192,-0.00,-0.00,-0.00
10.307097,-0.00,-0.00,-0.00
10.309164,-0.00,-0.00,-0.00
10.311329,0.00,-0.00,-0.00
10.313865,-0.00,-0.01,-0.01
10.316610,-0.00,-0.01,-0.00
10.319050,-0.00,-0.01,-0.00
10.323816,-0.00,-0.01,-0.01
10.324708,-0.00,-0.01,-0.01
10.326869,-0.00,-0.01,-0.01
10.328828,-0.00,-0.01,-0.01
10.331406,0.00,-0.01,-0.01
10.333814,-0.00,-0.01,-0.00
10.335966,-0.00,-0.01,-0.00
10.340070,-0.00,-0.01,-0.00
10.341911,-0.00,-0.01,-0.00
10.344073,-0.00,-0.01,-0.00
10.346711,-0.00,-0.01,-0.00
10.348575,-0.01,-0.01,-0.01
10.351083,-0.00,-0.01,-0.01
10.362487,-0.00,-0.01,-0.00
10.363361,-0.01,-0.01,-0.01
10.363760,-0.01,-0.01,-0.01
10.364111,-0.01,-0.01,-0.01
10.364460,-0.01,-0.01,-0.01
10.366168,-0.01,-0.01,-0.00
10.368311,-0.00,-0.01,0.00
10.371242,-0.01,-0.01,-0.00
10.373168,-0.01,-0.01,-0.00
10.376187,-0.01,-0.00,-0.00
10.377927,-0.00,-0.01,-0.00
10.380682,-0.01,-0.00,-0.00
10.382840,-0.01,-0.00,-0.00
10.385748,-0.01,-0.00,-0.00
10.387798,-0.00,-0.00,-0.00
10.390731,-0.00,-0.00,-0.00
10.393083,-0.00,-0.00,-0.00
10.395312,-0.01,-0.00,-0.00
10.397806,-0.00,-0.00,-0.00
10.400277,-0.01,-0.00,0.00
10.402529,-0.01,-0.00,-0.00
10.405680,-0.01,-0.00,0.00
10.407872,-0.00,-0.00,-0.00
10.410557,-0.01,-0.00,-0.00
10.412875,-0.01,0.00,-0.00
10.415006,-0.01,-0.00,-0.00
10.417511,-0.01,0.00,0.00
10.420920,-0.01,0.00,0.00
10.422413,-0.01,0.00,0.00
10.425477,-0.01,0.01,-0.00
