time,wx (rad/s),wy (rad/s),wz (rad/s)
1.850973,-0.03,-1.33,-3.05
1.853398,0.14,-2.08,-2.89
1.858557,0.28,-2.86,-2.83
1.859052,0.33,-3.53,-2.83
1.861027,0.26,-4.03,-2.89
1.863577,0.14,-4.43,-2.98
1.865973,-0.02,-4.73,-3.08
1.868278,-0.22,-4.91,-3.19
1.870685,-0.41,-5.02,-3.30
1.875215,-0.60,-5.05,-3.42
1.876297,-0.79,-5.00,-3.53
1.878251,-0.98,-4.83,-3.64
1.880713,-1.17,-4.46,-3.74
1.883165,-1.36,-3.88,-3.81
1.885706,-1.59,-3.09,-3.85
1.888116,-1.82,-2.01,-3.86
1.891728,-2.04,-0.83,-3.84
1.893027,-2.26,0.21,-3.83
1.896131,-2.45,1.07,-3.84
1.898277,-2.64,1.74,-3.85
1.900362,-2.80,2.26,-3.89
1.902777,-2.94,2.68,-3.93
1.905408,-3.05,3.04,-3.97
1.913344,-3.13,3.31,-4.02
1.914265,-3.19,3.53,-4.07
1.914732,-3.19,3.73,-4.11
1.915928,-3.13,3.93,-4.15
1.917674,-3.08,4.10,-4.18
1.920137,-3.02,4.21,-4.19
1.925082,-2.94,4.32,-4.18
1.925871,-2.86,4.39,-4.16
1.927652,-2.79,4.45,-4.17
1.930122,-2.73,4.59,-4.22
1.932675,-2.65,4.69,-4.35
1.935593,-2.57,4.75,-4.58
1.937379,-2.44,4.83,-4.88
1.942584,-2.20,4.87,-5.26
1.943464,-1.83,4.88,-5.70
1.945163,-1.35,4.89,-6.18
1.947347,-0.79,4.91,-6.68
1.950054,-0.19,4.91,-7.14
1.952201,0.42,4.86,-7.52
1.955403,1.00,4.77,-7.81
1.959551,1.51,4.62,-8.00
1.960250,1.95,4.39,-8.09
1.962267,2.32,4.07,-8.10
1.964667,2.63,3.68,-8.02
1.967333,2.85,3.14,-7.82
1.969768,2.99,2.51,-7.54
1.973374,3.04,1.77,-7.19
1.976738,2.97,0.85,-6.78
1.977364,2.73,-0.31,-6.31
1.979674,2.35,-1.58,-5.80
1.982261,1.97,-2.71,-5.30
1.984421,1.66,-3.62,-4.81
1.986881,1.41,-4.32,-4.29
1.992434,1.22,-4.87,-3.75
1.993237,1.08,-5.29,-3.22
1.994866,0.98,-5.60,-2.66
1.996692,0.92,-5.80,-2.06
1.999156,0.89,-5.89,-1.44
2.002152,0.88,-5.93,-0.77
2.004185,0.87,-5.92,-0.09
2.012796,0.87,-5.86,0.58
2.013448,0.87,-5.74,1.18
2.014038,0.88,-5.58,1.68
2.014596,0.88,-5.37,2.07
2.016397,0.86,-5.13,2.37
2.018849,0.82,-4.85,2.57
2.022296,0.78,-4.54,2.70
2.026165,0.72,-4.20,2.77
2.026709,0.65,-3.85,2.79
2.028648,0.57,-3.47,2.75
2.031296,0.47,-3.08,2.65
2.034195,0.36,-2.67,2.51
2.035919,0.24,-2.25,2.33
2.040307,0.11,-1.82,2.11
2.040966,-0.02,-1.39,1.86
2.043685,-0.16,-0.95,1.58
2.046047,-0.29,-0.52,1.29
2.048391,-0.42,-0.09,1.00
2.051722,-0.53,0.31,0.70
2.054816,-0.63,0.69,0.42
2.056933,-0.70,1.04,0.17
2.058535,-0.76,1.33,-0.04
2.061163,-0.79,1.58,-0.19
2.063255,-0.82,1.77,-0.29
2.065908,-0.83,1.92,-0.35
2.068142,-0.83,2.04,-0.38
2.071588,-0.82,2.13,-0.37
2.074067,-0.80,2.19,-0.34
2.075757,-0.78,2.22,-0.29
2.078197,-0.75,2.23,-0.21
2.080526,-0.72,2.21,-0.14
2.083113,-0.69,2.17,-0.07
2.086343,-0.66,2.11,-0.01
2.088223,-0.63,2.03,0.03
2.091677,-0.61,1.93,0.07
2.093640,-0.58,1.81,0.09
2.096519,-0.56,1.68,0.10
2.098129,-0.54,1.55,0.10
2.100360,-0.52,1.40,0.09
2.102765,-0.49,1.25,0.08
2.111144,-0.47,1.09,0.07
2.111673,-0.44,0.94,0.05
2.112071,-0.41,0.79,0.03
2.114323,-0.38,0.65,0.02
2.115401,-0.35,0.51,0.01
2.117993,-0.31,0.38,-0.01
2.120359,-0.27,0.27,-0.01
2.125718,-0.23,0.17,-0.02
2.126214,-0.20,0.08,-0.02
2.127645,-0.16,-0.00,-0.02
2.130173,-0.13,-0.07,-0.02
2.133107,-0.10,-0.12,-0.03
2.134906,-0.07,-0.17,-0.03
2.137419,-0.05,-0.20,-0.03
2.140492,-0.03,-0.23,-0.03
2.142457,-0.01,-0.24,-0.03
2.144806,0.00,-0.25,-0.02
2.147323,0.02,-0.25,-0.02
2.149869,0.03,-0.25,-0.01
2.152665,0.04,-0.23,0.01
2.154774,0.04,-0.21,0.01
2.158314,0.04,-0.20,0.02
2.159712,0.04,-0.17,0.04
2.162559,0.05,-0.16,0.05
2.164969,0.04,-0.14,0.06
2.167271,0.04,-0.12,0.07
2.170624,0.03,-0.10,0.07
2.175663,0.03,-0.09,0.07
2.176345,0.02,-0.08,0.08
2.177090,0.01,-0.08,0.08
2.179394,0.00,-0.08,0.08
2.182006,-0.00,-0.08,0.08
2.184525,-0.02,-0.08,0.08
2.186825,-0.03,-0.09,0.08
2.190414,-0.04,-0.09,0.08
2.192527,-0.05,-0.09,0.09
2.194241,-0.06,-0.10,0.08
2.196573,-0.07,-0.11,0.09
2.199111,-0.08,-0.11,0.08
2.201538,-0.09,-0.12,0.08
2.203967,-0.10,-0.13,0.08
2.209870,-0.10,-0.13,0.08
2.210335,-0.11,-0.13,0.08
2.213912,-0.12,-0.14,0.08
2.214535,-0.12,-0.13,0.08
2.216436,-0.12,-0.13,0.08
2.218877,-0.13,-0.14,0.08
2.224559,-0.13,-0.13,0.08
2.225280,-0.13,-0.13,0.08
2.226266,-0.12,-0.13,0.08
2.228724,-0.12,-0.12,0.07
2.231721,-0.12,-0.12,0.08
2.233670,-0.11,-0.11,0.08
2.236070,-0.10,-0.10,0.08
2.239716,-0.10,-0.09,0.08
2.242186,-0.09,-0.09,0.07
2.243950,-0.09,-0.08,0.08
2.247139,-0.08,-0.08,0.07
2.248572,-0.07,-0.07,0.08
2.251621,-0.07,-0.07,0.08
2.253474,-0.07,-0.07,0.08
2.257215,-0.06,-0.07,0.08
2.258868,-0.06,-0.07,0.08
2.261073,-0.06,-0.07,0.08
2.263510,-0.06,-0.08,0.08
2.266050,-0.06,-0.09,0.08
2.268491,-0.06,-0.09,0.07
2.274664,-0.07,-0.10,0.07
2.275343,-0.07,-0.11,0.07
2.277023,-0.07,-0.12,0.08
2.278660,-0.08,-0.13,0.07
2.280798,-0.08,-0.13,0.07
2.283204,-0.09,-0.14,0.07
2.285795,-0.09,-0.15,0.07
2.291183,-0.10,-0.16,0.07
2.291723,-0.11,-0.17,0.07
2.294360,-0.12,-0.17,0.06
2.295830,-0.12,-0.18,0.06
2.298275,-0.12,-0.18,0.06
2.301225,-0.13,-0.19,0.06
2.303599,-0.13,-0.19,0.06
2.313332,-0.13,-0.19,0.06
2.314370,-0.13,-0.19,0.06
2.314853,-0.13,-0.19,0.06
2.315340,-0.13,-0.19,0.06
2.315783,-0.13,-0.19,0.05
2.318071,-0.12,-0.18,0.05
2.320266,-0.12,-0.18,0.05
2.328599,-0.12,-0.17,0.05
2.329265,-0.11,-0.17,0.05
2.329726,-0.10,-0.16,0.05
2.330630,-0.10,-0.16,0.05
2.332365,-0.10,-0.15,0.05
2.334846,-0.10,-0.15,0.05
2.338327,-0.09,-0.14,0.04
2.340502,-0.09,-0.14,0.04
2.342314,-0.09,-0.14,0.04
2.344694,-0.08,-0.15,0.04
2.347150,-0.08,-0.15,0.04
2.350107,-0.08,-0.15,0.05
2.352064,-0.08,-0.15,0.04
2.354945,-0.08,-0.16,0.04
2.358328,-0.08,-0.16,0.04
2.359867,-0.08,-0.16,0.05
2.362388,-0.08,-0.17,0.05
2.364613,-0.08,-0.17,0.05
2.367184,-0.09,-0.17,0.05
2.370547,-0.08,-0.17,0.05
2.373767,-0.08,-0.17,0.06
2.374429,-0.08,-0.18,0.06
2.377120,-0.09,-0.18,0.06
2.379477,-0.09,-0.17,0.07
2.382011,-0.09,-0.17,0.07
2.384395,-0.09,-0.17,0.07
2.386882,-0.08,-0.17,0.07
2.390989,-0.08,-0.17,0.07
2.392350,-0.08,-0.17,0.07
2.394456,-0.08,-0.16,0.07
2.396847,-0.08,-0.16,0.08
2.399261,-0.08,-0.16,0.08
2.401922,-0.08,-0.17,0.08
2.404414,-0.08,-0.16,0.08
2.410709,-0.08,-0.16,0.08
2.411352,-0.08,-0.16,0.08
2.412063,-0.08,-0.17,0.08
2.414097,-0.08,-0.16,0.08
2.416499,-0.09,-0.17,0.09
2.419218,-0.09,-0.17,0.09
2.424198,-0.09,-0.17,0.09
2.424748,-0.09,-0.17,0.08
2.426415,-0.09,-0.18,0.09
2.429397,-0.09,-0.18,0.08
2.431455,-0.10,-0.19,0.08
2.434379,-0.10,-0.19,0.09
2.436115,-0.10,-0.19,0.08
2.439789,-0.11,-0.20,0.08
2.441470,-0.11,-0.21,0.08
2.444106,-0.11,-0.21,0.08
2.446012,-0.11,-0.22,0.08
2.449004,-0.11,-0.22,0.08
2.450932,-0.11,-0.23,0.08
2.454393,-0.11,-0.23,0.07
2.456557,-0.11,-0.24,0.07
2.458466,-0.11,-0.24,0.07
2.461320,-0.11,-0.24,0.07
2.463440,-0.11,-0.24,0.07
2.466385,-0.11,-0.25,0.07
2.469053,-0.11,-0.25,0.07
2.472174,-0.10,-0.25,0.07
2.473173,-0.10,-0.25,0.06
2.475795,-0.10,-0.24,0.07
2.478227,-0.10,-0.24,0.06
2.480598,-0.10,-0.24,0.06
2.483115,-0.10,-0.24,0.06
2.485902,-0.10,-0.23,0.06
2.490024,-0.10,-0.23,0.06
2.491839,-0.10,-0.23,0.06
2.493415,-0.10,-0.23,0.06
2.495517,-0.10,-0.23,0.06
2.498329,-0.10,-0.23,0.06
2.500379,-0.10,-0.22,0.06
2.502891,-0.10,-0.22,0.05
2.505783,-0.10,-0.22,0.05
2.508446,-0.10,-0.22,0.05
2.510330,-0.10,-0.22,0.05
2.512809,-0.10,-0.21,0.05
2.515284,-0.10,-0.22,0.05
2.517929,-0.10,-0.21,0.05
2.526743,-0.10,-0.21,0.05
2.527390,-0.10,-0.21,0.05
2.527899,-0.09,-0.22,0.04
2.529872,-0.09,-0.22,0.04
2.532589,-0.09,-0.22,0.04
2.533134,-0.09,-0.22,0.04
2.535216,-0.08,-0.22,0.03
2.547056,-0.08,-0.23,0.03
2.547643,-0.08,-0.23,0.03
2.547970,-0.08,-0.23,0.03
2.548298,-0.08,-0.22,0.03
2.548616,-0.07,-0.22,0.03
2.549946,-0.07,-0.22,0.03
2.557288,-0.07,-0.22,0.03
2.557856,-0.07,-0.22,0.03
2.558170,-0.07,-0.21,0.03
2.560113,-0.07,-0.21,0.03
2.562360,-0.07,-0.21,0.03
2.564813,-0.07,-0.20,0.03
2.567710,-0.07,-0.20,0.03
2.569453,-0.07,-0.20,0.03
2.572957,-0.07,-0.20,0.03
2.579839,-0.07,-0.20,0.03
2.580219,-0.07,-0.19,0.03
2.580517,-0.07,-0.19,0.03
2.582337,-0.07,-0.19,0.03
2.584363,-0.07,-0.19,0.03
2.588864,-0.07,-0.19,0.03
2.589420,-0.07,-0.19,0.03
2.591835,-0.07,-0.19,0.03
2.594616,-0.07,-0.19,0.03
2.596812,-0.07,-0.19,0.03
2.599142,-0.07,-0.18,0.04
2.601850,-0.07,-0.18,0.04
2.607771,-0.07,-0.19,0.04
2.608291,-0.06,-0.19,0.04
2.609174,-0.06,-0.19,0.04
2.611752,-0.06,-0.19,0.04
2.614402,-0.06,-0.20,0.04
2.616531,-0.05,-0.20,0.04
2.618927,-0.05,-0.20,0.04
2.621506,-0.05,-0.20,0.04
2.623944,-0.05,-0.20,0.04
2.627196,-0.05,-0.20,0.04
2.628866,-0.05,-0.20,0.04
2.631328,-0.05,-0.21,0.04
2.633870,-0.05,-0.20,0.04
2.638660,-0.05,-0.20,0.04
2.639130,-0.05,-0.20,0.04
2.641233,-0.05,-0.20,0.04
2.644068,-0.05,-0.20,0.04
2.646616,-0.05,-0.20,0.04
2.648514,-0.04,-0.20,0.04
2.651213,-0.04,-0.19,0.04
2.655575,-0.04,-0.19,0.04
2.656126,-0.04,-0.19,0.04
2.658620,-0.04,-0.19,0.04
2.660958,-0.04,-0.19,0.04
2.664088,-0.04,-0.19,0.04
2.666623,-0.04,-0.19,0.03
2.668461,-0.04,-0.18,0.03
2.671983,-0.03,-0.18,0.04
2.673425,-0.03,-0.18,0.03
2.675967,-0.03,-0.18,0.03
2.678282,-0.03,-0.18,0.03
2.681142,-0.03,-0.17,0.03
2.683136,-0.03,-0.17,0.03
2.686432,-0.03,-0.17,0.03
2.689385,-0.03,-0.16,0.03
2.690709,-0.03,-0.16,0.02
2.693147,-0.02,-0.16,0.02
2.695624,-0.02,-0.17,0.03
2.698521,-0.01,-0.17,0.03
2.700776,-0.01,-0.17,0.03
2.705335,-0.01,-0.19,0.03
2.706180,-0.01,-0.20,0.03
2.707896,-0.01,-0.21,0.03
2.710397,-0.00,-0.22,0.03
2.713888,0.00,-0.23,0.03
2.715285,0.00,-0.24,0.03
2.718208,0.01,-0.25,0.03
2.726912,0.01,-0.26,0.03
2.727471,0.01,-0.27,0.03
2.727905,0.01,-0.28,0.02
2.728587,0.01,-0.29,0.02
2.730785,0.01,-0.29,0.02
2.732694,0.01,-0.30,0.03
2.735531,0.01,-0.30,0.03
2.739117,0.01,-0.30,0.03
2.739976,0.01,-0.31,0.03
2.742475,0.01,-0.31,0.02
2.746051,0.01,-0.31,0.03
2.747374,0.00,-0.31,0.02
2.749974,0.01,-0.32,0.03
2.752535,0.01,-0.32,0.02
2.755845,0.01,-0.32,0.02
2.757289,0.01,-0.32,0.01
2.759940,0.02,-0.32,0.01
2.762384,0.02,-0.33,0.00
2.765929,0.02,-0.34,-0.00
2.767461,0.01,-0.34,-0.01
2.771877,0.02,-0.35,-0.02
2.772378,0.02,-0.35,-0.03
2.774793,0.02,-0.35,-0.05
2.777064,0.01,-0.36,-0.06
2.780346,0.01,-0.36,-0.07
2.782026,0.00,-0.36,-0.08
2.784936,-0.00,-0.35,-0.09
2.788470,-0.01,-0.35,-0.10
2.790265,-0.01,-0.35,-0.10
2.791911,-0.02,-0.35,-0.11
2.795201,-0.02,-0.35,-0.11
2.797768,-0.02,-0.36,-0.11
2.799325,-0.02,-0.36,-0.11
2.801936,-0.02,-0.37,-0.11
2.805944,-0.02,-0.38,-0.11
2.806924,-0.02,-0.38,-0.09
2.809422,-0.01,-0.39,-0.08
2.811739,-0.01,-0.38,-0.06
2.814130,0.00,-0.38,-0.04
2.816555,0.00,-0.38,-0.01
2.819263,0.01,-0.37,0.01
2.826732,0.01,-0.37,0.03
2.827215,0.01,-0.37,0.05
2.827595,0.01,-0.37,0.06
2.829667,0.01,-0.37,0.08
2.831451,0.01,-0.37,0.08
2.834346,0.01,-0.37,0.09
2.838968,0.01,-0.36,0.10
2.839431,0.01,-0.35,0.10
2.842387,0.01,-0.34,0.11
2.844598,0.01,-0.33,0.11
2.846171,0.01,-0.32,0.12
2.849131,0.00,-0.30,0.12
2.851140,-0.00,-0.28,0.13
2.854274,-0.01,-0.27,0.14
2.856560,-0.02,-0.24,0.16
2.858656,-0.03,-0.22,0.17
2.861044,-0.04,-0.20,0.18
2.863910,-0.04,-0.18,0.19
2.866105,-0.05,-0.16,0.20
2.868283,-0.05,-0.14,0.20
2.871160,-0.05,-0.12,0.20
2.873500,-0.06,-0.10,0.20
2.875821,-0.06,-0.08,0.20
2.878485,-0.06,-0.06,0.20
2.880695,-0.05,-0.04,0.20
2.883829,-0.04,-0.03,0.20
2.887519,-0.04,-0.02,0.19
2.888233,-0.03,-0.01,0.19
2.890663,-0.02,0.00,0.18
2.893200,-0.00,0.00,0.17
2.895992,0.01,0.00,0.16
2.898408,0.02,-0.01,0.16
2.900434,0.03,-0.03,0.14
2.904130,0.04,-0.04,0.12
2.906047,0.05,-0.05,0.11
2.908044,0.06,-0.07,0.09
2.910460,0.07,-0.08,0.07
2.913848,0.08,-0.10,0.06
2.915246,0.08,-0.11,0.04
2.917821,0.09,-0.12,0.03
2.924780,0.10,-0.12,0.02
2.925341,0.11,-0.13,0.01
2.926415,0.11,-0.13,0.01
2.928733,0.12,-0.13,-0.01
2.930549,0.12,-0.13,-0.02
2.932886,0.12,-0.14,-0.02
2.936204,0.12,-0.14,-0.03
2.940436,0.12,-0.14,-0.04
2.941147,0.12,-0.14,-0.04
2.943088,0.11,-0.14,-0.05
2.945003,0.11,-0.14,-0.06
2.947411,0.10,-0.14,-0.06
2.950036,0.09,-0.14,-0.07
2.954435,0.08,-0.14,-0.07
2.955202,0.07,-0.14,-0.08
2.957436,0.06,-0.13,-0.08
2.959922,0.06,-0.13,-0.09
2.963092,0.05,-0.13,-0.09
2.964687,0.04,-0.12,-0.09
2.967320,0.03,-0.11,-0.10
2.970712,0.02,-0.10,-0.10
2.972255,0.02,-0.09,-0.10
2.974693,0.01,-0.08,-0.10
2.977086,0.00,-0.07,-0.11
2.979789,0.00,-0.06,-0.11
2.982574,0.00,-0.04,-0.11
2.984454,-0.00,-0.03,-0.11
2.987522,-0.00,-0.01,-0.12
2.989452,-0.00,0.00,-0.12
2.991901,-0.01,0.02,-0.11
2.994695,-0.01,0.04,-0.12
2.997050,-0.00,0.05,-0.12
2.999220,0.00,0.07,-0.12
3.004361,0.01,0.08,-0.12
3.004972,0.01,0.09,-0.12
3.006829,0.02,0.11,-0.12
3.009404,0.03,0.11,-0.12
3.012926,0.04,0.12,-0.12
3.014421,0.05,0.13,-0.12
3.016968,0.06,0.13,-0.12
3.025796,0.07,0.13,-0.12
3.026615,0.08,0.14,-0.12
3.027019,0.09,0.14,-0.12
3.027388,0.10,0.14,-0.12
3.029083,0.11,0.15,-0.11
3.032187,0.12,0.16,-0.11
3.034166,0.13,0.16,-0.11
3.037713,0.14,0.17,-0.10
3.039192,0.15,0.17,-0.10
3.042177,0.16,0.17,-0.10
3.043780,0.16,0.17,-0.09
3.046342,0.17,0.17,-0.09
3.048872,0.17,0.17,-0.08
3.051261,0.17,0.17,-0.08
3.054783,0.17,0.17,-0.08
3.056272,0.18,0.17,-0.08
3.059652,0.17,0.17,-0.07
3.062005,0.17,0.16,-0.07
3.064431,0.16,0.16,-0.07
3.066411,0.16,0.16,-0.07
3.070902,0.15,0.15,-0.06
3.071456,0.15,0.15,-0.06
3.073483,0.14,0.14,-0.05
3.076005,0.12,0.14,-0.05
3.078531,0.11,0.13,-0.04
3.082121,0.11,0.12,-0.04
3.083678,0.10,0.11,-0.03
3.087433,0.08,0.09,-0.03
3.088158,0.08,0.08,-0.03
3.090761,0.07,0.07,-0.03
3.093176,0.06,0.05,-0.02
3.095786,0.05,0.03,-0.02
3.098231,0.05,0.02,-0.02
3.102646,0.05,0.01,-0.02
3.106665,0.04,-0.01,-0.02
3.107159,0.04,-0.03,-0.02
3.108332,0.04,-0.05,-0.01
3.110578,0.03,-0.06,-0.01
3.112923,0.04,-0.08,-0.01
3.115755,0.04,-0.09,-0.01
3.117922,0.04,-0.10,-0.01
3.126447,0.04,-0.11,-0.01
3.127134,0.05,-0.13,-0.02
3.127650,0.05,-0.14,-0.02
3.128174,0.05,-0.16,-0.02
3.130482,0.06,-0.17,-0.02
3.132919,0.07,-0.19,-0.02
3.144380,0.07,-0.20,-0.02
3.145161,0.08,-0.22,-0.02
3.145526,0.08,-0.24,-0.02
3.146017,0.09,-0.25,-0.02
3.146345,0.09,-0.27,-0.02
3.147342,0.10,-0.29,-0.01
3.149998,0.10,-0.31,-0.01
3.153777,0.10,-0.33,-0.01
3.155714,0.11,-0.35,-0.01
3.158342,0.11,-0.36,-0.01
3.160255,0.11,-0.38,-0.01
3.162058,0.11,-0.39,-0.01
3.164502,0.11,-0.41,-0.01
3.166965,0.11,-0.42,-0.01
3.169489,0.10,-0.43,-0.01
3.172249,0.10,-0.44,-0.01
3.174668,0.09,-0.44,-0.01
3.177077,0.09,-0.44,-0.01
3.180133,0.08,-0.44,-0.00
3.182399,0.08,-0.44,-0.00
3.187304,0.07,-0.44,-0.00
3.187826,0.06,-0.43,-0.00
3.189817,0.06,-0.42,0.00
3.192012,0.05,-0.41,0.00
3.195123,0.04,-0.40,-0.00
3.196809,0.03,-0.38,0.00
3.200019,0.03,-0.37,0.00
3.204454,0.02,-0.35,-0.00
3.205197,0.02,-0.34,-0.00
3.207070,0.00,-0.32,-0.00
3.209273,-0.00,-0.30,-0.00
3.212376,-0.01,-0.28,-0.00
3.215634,-0.01,-0.26,-0.00
3.216885,-0.01,-0.24,-0.01
3.225324,-0.02,-0.22,-0.01
3.226131,-0.02,-0.21,-0.01
3.226582,-0.02,-0.19,-0.01
3.227485,-0.02,-0.17,-0.01
3.230199,-0.03,-0.16,-0.01
3.231604,-0.03,-0.14,-0.01
3.234557,-0.02,-0.13,-0.01
3.243198,-0.02,-0.11,-0.02
3.244246,-0.02,-0.10,-0.02
3.244773,-0.02,-0.09,-0.02
3.245251,-0.02,-0.07,-0.02
3.246300,-0.02,-0.06,-0.02
3.250388,-0.01,-0.05,-0.03
3.253907,-0.01,-0.04,-0.03
3.255082,-0.01,-0.03,-0.03
3.256234,-0.01,-0.02,-0.03
3.259224,-0.01,-0.00,-0.03
3.260894,-0.01,0.01,-0.03
3.263650,-0.01,0.02,-0.03
3.266076,-0.01,0.04,-0.03
3.269692,-0.01,0.05,-0.03
3.270955,-0.02,0.06,-0.03
3.273382,-0.02,0.08,-0.03
3.275870,-0.02,0.08,-0.03
3.278973,-0.03,0.10,-0.03
3.281180,-0.03,0.11,-0.03
3.283341,-0.03,0.12,-0.03
3.286988,-0.04,0.13,-0.03
3.288274,-0.04,0.13,-0.03
3.290830,-0.05,0.14,-0.03
3.293208,-0.05,0.15,-0.02
3.295593,-0.05,0.16,-0.02
3.298708,-0.05,0.17,-0.02
3.303765,-0.05,0.18,-0.02
3.304380,-0.06,0.18,-0.02
3.305928,-0.06,0.19,-0.02
3.308041,-0.06,0.19,-0.02
3.310534,-0.06,0.19,-0.02
3.312949,-0.06,0.20,-0.02
3.315424,-0.07,0.21,-0.02
3.323337,-0.07,0.21,-0.02
3.323851,-0.07,0.21,-0.02
3.324237,-0.07,0.22,-0.01
3.325269,-0.08,0.22,-0.01
3.327986,-0.08,0.22,-0.01
3.330384,-0.08,0.22,-0.01
3.332765,-0.09,0.22,-0.01
3.336525,-0.09,0.22,-0.01
3.338285,-0.09,0.22,-0.01
3.340131,-0.10,0.22,-0.01
3.342594,-0.10,0.22,-0.01
3.344985,-0.10,0.22,-0.01
3.347447,-0.10,0.22,-0.02
3.349896,-0.10,0.21,-0.02
3.355087,-0.10,0.21,-0.01
3.355706,-0.10,0.21,-0.02
3.358180,-0.10,0.21,-0.02
3.359895,-0.10,0.21,-0.02
3.362342,-0.10,0.21,-0.02
3.364669,-0.09,0.21,-0.03
3.369074,-0.09,0.21,-0.03
3.369921,-0.09,0.21,-0.03
3.372243,-0.08,0.21,-0.03
3.374687,-0.08,0.21,-0.03
3.377994,-0.08,0.21,-0.03
3.379779,-0.08,0.21,-0.03
3.382398,-0.07,0.21,-0.04
3.387212,-0.07,0.21,-0.04
3.388020,-0.07,0.22,-0.04
3.389516,-0.06,0.22,-0.04
3.392028,-0.06,0.23,-0.04
3.394518,-0.06,0.24,-0.04
3.397420,-0.06,0.25,-0.04
3.399317,-0.06,0.26,-0.04
3.403748,-0.06,0.27,-0.04
3.405976,-0.05,0.28,-0.03
3.407065,-0.05,0.29,-0.03
3.409177,-0.06,0.30,-0.02
3.411632,-0.06,0.31,-0.02
3.414478,-0.06,0.32,-0.02
3.424095,-0.07,0.33,-0.01
3.425005,-0.07,0.34,-0.01
3.425456,-0.07,0.35,-0.00
3.426080,-0.08,0.35,0.00
3.426712,-0.09,0.35,0.01
3.429191,-0.09,0.36,0.01
3.431743,-0.10,0.36,0.02
3.435688,-0.10,0.36,0.02
3.437024,-0.11,0.36,0.03
3.438865,-0.11,0.35,0.03
3.441439,-0.12,0.34,0.03
3.444829,-0.12,0.33,0.04
3.446257,-0.12,0.33,0.04
3.448913,-0.12,0.32,0.04
3.452193,-0.12,0.31,0.04
3.453897,-0.12,0.30,0.04
3.456694,-0.12,0.29,0.05
3.458681,-0.12,0.28,0.05
3.461124,-0.12,0.27,0.05
3.463970,-0.11,0.27,0.05
3.466179,-0.11,0.26,0.06
3.469491,-0.10,0.25,0.06
3.471157,-0.10,0.24,0.06
3.473772,-0.09,0.24,0.06
3.476544,-0.09,0.23,0.06
3.478626,-0.09,0.22,0.06
3.480908,-0.08,0.21,0.06
3.485773,-0.08,0.20,0.06
3.486470,-0.08,0.20,0.07
3.488284,-0.07,0.19,0.07
3.490814,-0.07,0.19,0.07
3.493188,-0.06,0.18,0.06
3.496133,-0.06,0.17,0.07
3.498367,-0.06,0.16,0.07
3.501862,-0.06,0.15,0.07
3.504099,-0.06,0.14,0.07
3.505912,-0.06,0.14,0.07
3.508000,-0.06,0.12,0.07
3.510484,-0.06,0.12,0.07
3.513264,-0.07,0.11,0.07
3.516023,-0.07,0.10,0.07
3.522852,-0.07,0.10,0.07
3.523587,-0.08,0.10,0.07
3.523994,-0.09,0.09,0.07
3.526716,-0.10,0.09,0.07
3.527908,-0.10,0.09,0.07
3.530166,-0.11,0.09,0.07
3.533859,-0.12,0.09,0.07
3.537006,-0.13,0.09,0.07
3.538145,-0.13,0.09,0.06
3.540243,-0.14,0.10,0.06
3.542455,-0.14,0.10,0.06
3.544978,-0.15,0.10,0.06
3.547233,-0.16,0.11,0.05
3.550602,-0.16,0.11,0.05
3.552414,-0.16,0.12,0.04
3.555573,-0.16,0.13,0.04
3.557336,-0.16,0.13,0.03
3.559911,-0.16,0.14,0.02
3.562365,-0.16,0.15,0.02
3.565204,-0.16,0.16,0.02
3.568374,-0.16,0.16,0.01
3.570074,-0.15,0.17,0.00
3.572261,-0.15,0.18,-0.00
3.575444,-0.14,0.18,-0.01
3.577078,-0.13,0.19,-0.01
3.579546,-0.13,0.20,-0.03
3.582081,-0.12,0.20,-0.03
3.584663,-0.12,0.20,-0.04
3.595063,-0.11,0.20,-0.05
3.595665,-0.11,0.19,-0.06
3.596048,-0.10,0.18,-0.07
3.596422,-0.08,0.18,-0.08
3.596779,-0.08,0.16,-0.09
3.601412,-0.08,0.15,-0.10
3.602261,-0.07,0.14,-0.11
3.604854,-0.06,0.12,-0.12
3.606851,-0.06,0.11,-0.13
3.609205,-0.05,0.09,-0.13
3.611657,-0.05,0.07,-0.13
3.615447,-0.05,0.06,-0.14
3.620211,-0.04,0.05,-0.15
3.620942,-0.04,0.04,-0.15
3.623274,-0.04,0.02,-0.15
3.624420,-0.04,0.01,-0.16
3.627971,-0.04,0.01,-0.16
3.629094,-0.04,0.01,-0.16
3.631989,-0.04,0.00,-0.16
3.634857,-0.04,0.01,-0.16
3.636420,-0.05,0.01,-0.16
3.638781,-0.05,0.01,-0.16
3.641159,-0.05,0.02,-0.16
3.643666,-0.05,0.03,-0.16
3.646086,-0.05,0.04,-0.15
3.648583,-0.05,0.05,-0.15
3.651264,-0.05,0.06,-0.14
3.654485,-0.06,0.08,-0.14
3.656261,-0.06,0.10,-0.13
3.658569,-0.06,0.12,-0.12
3.660917,-0.06,0.14,-0.12
3.663472,-0.06,0.16,-0.11
3.667080,-0.06,0.18,-0.11
3.668756,-0.06,0.20,-0.10
3.671179,-0.06,0.22,-0.09
3.674299,-0.06,0.23,-0.09
3.676171,-0.06,0.25,-0.08
3.678327,-0.05,0.27,-0.08
3.680762,-0.05,0.28,-0.07
3.683451,-0.05,0.29,-0.06
