time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
32.533984,0.0859,-0.0049,0.0392,0.095
32.537899,0.1133,-0.0168,0.1111,0.160
32.547013,0.1190,-0.0286,0.1684,0.208
32.547816,0.1079,0.0310,0.2255,0.252
32.553422,0.0967,0.0639,0.3086,0.330
32.563313,0.0406,0.0871,0.4387,0.449
32.564029,0.0183,0.0459,0.5676,0.570
32.567748,-0.0273,0.0265,0.6454,0.646
32.578769,-0.1267,0.0074,0.6298,0.642
32.579787,-0.1988,0.0028,0.6334,0.664
32.582990,-0.1131,0.0172,0.6605,0.670
32.587360,-0.0754,-0.0160,0.6585,0.663
32.592644,-0.0970,-0.0440,0.6061,0.615
32.597803,-0.0585,-0.0053,0.5537,0.557
32.601845,0.0488,-0.0072,0.5438,0.546
32.608730,0.1507,-0.0329,0.5309,0.553
32.611927,0.1948,-0.0560,0.3915,0.441
32.617723,0.2030,-0.0765,0.2388,0.323
32.625441,0.2134,-0.1016,0.0613,0.244
32.627567,0.2521,-0.1384,-0.0909,0.302
32.631928,0.2521,-0.1014,-0.1846,0.328
32.636481,0.2565,-0.0599,-0.2511,0.364
32.645051,0.2700,-0.0901,-0.2645,0.389
32.647823,0.2926,-0.0702,-0.2941,0.421
32.652126,0.2766,-0.0338,-0.3257,0.429
32.657818,0.2748,0.0140,-0.3422,0.439
32.661356,0.2512,0.0591,-0.3724,0.453
32.666286,0.2107,0.0847,-0.3400,0.409
32.675095,0.1628,0.0791,-0.3073,0.357
32.676808,0.1363,0.0640,-0.2747,0.313
32.681394,0.0671,0.1060,-0.1827,0.222
32.685908,0.0293,0.1287,-0.0915,0.161
32.691840,0.0037,0.1131,-0.0225,0.115
32.696856,-0.0523,0.0882,0.0887,0.136
32.701559,-0.0817,0.1135,0.1515,0.206
32.707729,-0.0939,0.0910,0.1779,0.221
32.710900,-0.1342,0.0450,0.2110,0.254
32.716616,-0.1526,0.0042,0.2364,0.281
32.720796,-0.1589,0.0113,0.2377,0.286
32.726232,-0.1581,-0.0459,0.2150,0.271
32.731579,-0.1265,-0.0979,0.2232,0.275
32.735499,-0.1353,-0.1280,0.1812,0.260
32.744674,-0.0985,-0.1507,0.1463,0.232
32.745814,-0.0477,-0.1779,0.1326,0.227
32.750281,-0.0256,-0.1337,0.0618,0.149
32.758781,-0.0081,-0.0968,0.0601,0.114
32.760567,0.0022,-0.0841,0.0630,0.105
32.765157,0.0270,-0.0476,0.0562,0.078
32.774000,0.0327,-0.0376,0.0445,0.067
32.775776,0.0218,-0.0371,0.0093,0.044
32.780289,0.0136,-0.0105,-0.0349,0.039
32.784742,-0.0134,-0.0315,-0.1022,0.108
32.789821,-0.0210,-0.0096,-0.1237,0.126
32.795074,-0.0237,-0.0282,-0.1733,0.177
32.800927,-0.0096,-0.0229,-0.2222,0.224
32.808031,-0.0099,-0.0152,-0.2373,0.238
32.809592,0.0160,-0.0005,-0.2688,0.269
32.816004,0.0511,0.0070,-0.2430,0.248
32.820369,0.0932,0.0216,-0.2578,0.275
32.824746,0.1465,0.0502,-0.2702,0.311
32.830064,0.1945,0.0738,-0.2659,0.338
32.834051,0.2466,0.1043,-0.2306,0.353
32.845142,0.2861,0.1132,-0.1909,0.362
32.845936,0.3154,0.1195,-0.1633,0.375
32.849141,0.3347,0.1281,-0.1433,0.386
32.858109,0.3368,0.1413,-0.0782,0.373
32.859298,0.3290,0.1068,-0.0964,0.359
32.864007,0.2973,0.1059,-0.0264,0.317
32.868636,0.2205,0.0930,0.0169,0.240
32.881530,0.1536,0.0755,0.0459,0.177
32.882236,0.0943,0.0485,0.0723,0.128
32.883746,0.0377,0.0337,0.0938,0.107
32.892846,-0.0327,0.0023,0.1010,0.106
32.893675,-0.0884,-0.0145,0.0914,0.128
32.898332,-0.1174,-0.0193,0.0866,0.147
32.907844,-0.1745,-0.0384,0.0747,0.194
32.909130,-0.2003,-0.0525,0.1030,0.231
32.913554,-0.1854,-0.0593,0.0929,0.216
32.918199,-0.1945,-0.0590,0.1063,0.229
32.923972,-0.1912,-0.0516,0.1148,0.229
32.928960,-0.1572,-0.0655,0.1041,0.200
32.932787,-0.1614,-0.0865,0.1006,0.209
32.942439,-0.1369,-0.1049,0.0992,0.199
32.943418,-0.1172,-0.1113,0.1145,0.198
32.948368,-0.0998,-0.0795,0.1154,0.172
32.952762,-0.1040,-0.0362,0.1021,0.150
32.957596,-0.0841,-0.0335,0.1103,0.143
32.962576,-0.0667,-0.0095,0.1113,0.130
32.968856,-0.0802,-0.0189,0.0839,0.118
32.973709,-0.0554,0.0336,0.0734,0.098
32.977958,-0.0592,0.0073,0.0513,0.079
32.982275,-0.0867,0.0049,0.0436,0.097
32.988882,-0.0853,0.0240,0.0075,0.089
32.992506,-0.1100,0.0405,0.0028,0.117
32.997841,-0.0846,0.0142,-0.0069,0.086
33.003501,-0.0710,-0.0071,-0.0307,0.078
33.008270,-0.0837,0.0074,-0.0378,0.092
33.012017,-0.0511,-0.0424,-0.0260,0.071
33.016887,-0.0496,-0.0371,-0.0451,0.077
33.025303,-0.0218,-0.0248,-0.0096,0.034
33.027979,0.0056,-0.0196,-0.0077,0.022
33.031963,0.0281,-0.0193,0.0085,0.035
33.042946,0.0362,-0.0165,-0.0064,0.040
33.043956,0.0655,0.0004,-0.0354,0.074
33.048217,0.0826,0.0148,-0.0142,0.085
33.052199,0.1136,0.0386,-0.0028,0.120
33.056529,0.1109,0.0502,0.0063,0.122
33.061384,0.1391,0.0665,-0.0202,0.155
33.066539,0.1502,0.0874,0.0033,0.174
33.076861,0.1586,0.1057,-0.0184,0.191
33.077638,0.1526,0.1191,-0.0042,0.194
33.081287,0.1227,0.0990,-0.0042,0.158
33.093729,0.1166,0.0910,-0.0019,0.148
33.094559,0.1034,0.1353,-0.0090,0.171
33.095955,0.0640,0.1270,-0.0042,0.142
33.102076,0.0605,0.0759,0.0101,0.098
33.110900,0.0498,0.0443,0.0169,0.069
33.111656,-0.0012,0.0153,0.0024,0.016
33.120856,0.0006,-0.0016,-0.0146,0.015
33.121773,-0.0190,-0.0326,-0.0006,0.038
33.128714,-0.0192,-0.0490,0.0062,0.053
33.132249,-0.0241,-0.0534,0.0200,0.062
33.136898,-0.0290,-0.0554,0.0123,0.064
33.140570,-0.0266,-0.0645,-0.0001,0.070
33.145259,-0.0314,-0.0688,-0.0028,0.076
33.149945,-0.0551,-0.0564,-0.0079,0.079
33.155112,-0.0430,-0.0441,0.0014,0.062
33.160552,-0.0311,-0.0510,0.0225,0.064
33.165019,-0.0454,-0.0363,0.0245,0.063
33.170177,-0.0572,-0.0361,0.0526,0.086
33.175644,-0.0358,-0.0335,0.0518,0.071
33.180596,-0.0429,-0.0404,0.0702,0.092
33.185868,-0.0592,-0.0401,0.0577,0.092
33.190152,-0.0588,-0.0303,0.0477,0.082
33.195211,-0.0488,0.0009,0.0498,0.070
33.199527,-0.0744,0.0341,0.0137,0.083
33.205049,-0.0785,0.0838,0.0139,0.116
33.210016,-0.1015,0.0950,0.0118,0.139
33.215597,-0.0741,0.0539,0.0003,0.092
33.222898,-0.0420,0.0393,0.0126,0.059
33.224427,-0.0101,0.0795,-0.0419,0.090
33.229952,0.0380,0.0837,-0.0531,0.106
33.234886,0.0359,0.0665,-0.0976,0.123
33.243645,0.0551,0.0541,-0.0967,0.124
33.244449,0.0764,0.0371,-0.0911,0.125
33.250192,0.0715,0.0084,-0.0832,0.110
33.258490,0.0546,-0.0130,-0.0802,0.098
33.259555,0.0948,-0.0010,-0.0893,0.130
33.264048,0.0775,-0.0009,-0.0459,0.090
33.271903,0.0625,-0.0104,-0.0052,0.064
33.274313,0.0500,-0.0365,-0.0122,0.063
33.279023,0.0067,-0.0457,0.0070,0.047
33.284739,0.0160,-0.0691,0.0143,0.072
33.289934,0.0159,-0.0685,0.0596,0.092
33.294063,0.0159,-0.0513,0.0547,0.077
33.298420,-0.0030,0.0110,0.0285,0.031
33.306328,-0.2182,0.1726,0.0098,0.278
33.308400,-0.2510,0.2212,0.0053,0.335
33.314200,0.1569,0.1409,0.0124,0.211
33.326289,0.2515,0.0326,-0.0135,0.254
33.327037,0.0489,0.0132,-0.0129,0.052
33.328159,-0.0036,-0.0225,0.0021,0.023
33.333299,0.0801,-0.0317,-0.0116,0.087
33.339427,0.1436,0.0208,-0.0087,0.145
33.343849,0.1535,0.0182,-0.0533,0.164
33.348163,0.1013,-0.0035,-0.0716,0.124
33.354611,-0.0358,-0.0630,-0.0823,0.110
33.358058,-0.0760,-0.0720,-0.0288,0.109
33.363227,0.0268,-0.0951,0.0359,0.105
33.370588,0.0123,-0.1038,0.0451,0.114
33.372556,-0.0426,-0.0911,0.0185,0.102
33.378485,-0.0922,-0.0951,0.0158,0.133
33.383284,-0.1528,-0.0824,0.0062,0.174
33.387922,-0.1864,-0.0483,0.0299,0.195
33.392514,-0.1411,-0.0050,0.0698,0.158
33.397172,-0.1127,0.0071,0.0643,0.130
33.403920,-0.1179,0.0428,0.0588,0.139
33.407597,-0.0636,0.0260,0.0274,0.074
33.412922,-0.0429,-0.0096,0.0272,0.052
33.419128,-0.0555,0.0026,0.0056,0.056
33.424248,-0.0678,-0.0043,0.0291,0.074
33.427733,-0.0443,0.0435,0.0285,0.068
33.431854,-0.0948,0.0481,-0.0268,0.110
33.438165,-0.0619,0.0360,-0.0485,0.087
33.441640,-0.0484,0.0763,-0.0558,0.106
33.447869,-0.0328,0.0568,-0.0297,0.072
33.460177,0.0018,0.0280,-0.0344,0.044
33.460985,0.0455,0.0113,-0.0221,0.052
33.463625,-0.1080,-0.0289,-0.0384,0.118
33.467188,-0.1271,0.0167,-0.0449,0.136
33.472279,0.0179,0.1142,0.0080,0.116
33.476674,0.0023,0.0327,0.0155,0.036
33.481658,-0.1102,-0.0457,0.0135,0.120
33.487201,-0.0673,-0.0521,-0.0337,0.091
33.492015,-0.0224,-0.0870,-0.0640,0.110
33.496724,0.0170,-0.0956,-0.0751,0.123
33.504402,0.1670,-0.1612,-0.0790,0.245
33.505790,-0.1061,-0.0788,-0.0594,0.145
33.512309,-0.6477,0.2693,-0.0267,0.702
33.516880,-0.1881,0.2152,-0.0520,0.291
33.522590,0.9992,-0.2858,-0.1469,1.050
33.525494,0.9344,-0.5003,-0.2465,1.088
33.531480,0.0508,-0.4654,-0.2545,0.533
33.538557,0.1657,-0.2641,0.0314,0.313
33.541735,0.2974,-0.1807,-0.0116,0.348
33.547284,0.2447,0.1988,-0.2140,0.381
33.559528,0.2789,0.5560,-0.1868,0.649
33.561164,0.1688,0.4727,-0.1506,0.524
33.562170,0.0728,0.2404,-0.1433,0.289
33.565684,0.0368,0.1263,-0.1050,0.168
33.573947,0.0303,0.0632,0.0399,0.081
33.575437,0.1098,0.0221,0.1316,0.173
33.580656,0.1510,-0.0471,0.1919,0.249
33.588687,0.1755,-0.0753,0.2449,0.311
33.589786,0.1453,-0.0438,0.2191,0.267
33.595803,0.1321,-0.0126,0.1296,0.185
33.600585,0.0858,0.0017,0.0647,0.107
33.608747,0.0850,-0.0006,0.1001,0.131
33.609534,0.0629,0.0113,0.0950,0.114
33.614758,0.0242,0.0492,0.0638,0.084
33.621180,-0.0212,0.0345,0.0754,0.086
33.624434,0.0311,0.0461,0.0818,0.099
33.630315,0.0829,0.0385,0.1689,0.192
33.638193,0.0891,0.0215,0.1267,0.156
33.639814,0.0648,-0.0048,0.0921,0.113
33.644164,0.0408,0.0262,0.0458,0.067
33.648954,0.0362,0.0450,0.0046,0.058
33.657267,0.0221,0.0946,-0.0339,0.103
33.660743,-0.0110,0.0725,-0.0531,0.091
33.664825,-0.0368,0.0315,-0.0557,0.074
33.674439,-0.0529,0.0265,-0.0678,0.090
33.675509,-0.0832,0.0239,-0.0323,0.092
33.679480,-0.1629,-0.0285,-0.0562,0.175
33.688500,-0.1943,-0.0662,-0.1222,0.239
33.689534,-0.1921,-0.0513,-0.1399,0.243
33.693871,-0.1946,-0.0103,-0.0953,0.217
33.699177,-0.1878,0.0421,-0.0602,0.202
33.703577,-0.1790,0.0324,-0.0228,0.183
33.708193,-0.1895,0.0321,0.0190,0.193
33.714511,-0.1572,0.0129,0.1056,0.190
33.720045,-0.1965,-0.0324,0.1463,0.247
33.724043,-0.1948,-0.0130,0.1911,0.273
33.728899,-0.2334,-0.0295,0.1618,0.286
33.736530,-0.2312,-0.0458,0.1754,0.294
33.739444,-0.2551,-0.0691,0.1745,0.317
33.743080,-0.2739,-0.0566,0.1641,0.324
33.748519,-0.2711,-0.0702,0.1706,0.328
33.758143,-0.2444,-0.0766,0.1961,0.323
33.759294,-0.2227,-0.0901,0.1716,0.295
33.764023,-0.2105,-0.1200,0.1831,0.304
33.770610,-0.1817,-0.1117,0.1613,0.267
33.773118,-0.1481,-0.0939,0.1183,0.212
33.777431,-0.1099,-0.0880,0.0972,0.171
33.782356,-0.0719,-0.0348,0.0665,0.104
33.788219,-0.0629,-0.0247,0.0073,0.068
33.793145,-0.0302,-0.0005,-0.0136,0.033
33.797922,0.0163,-0.0003,-0.0225,0.028
33.802800,0.0149,0.0118,-0.0743,0.077
33.807218,-0.0080,0.0380,-0.0928,0.101
33.813826,0.0095,0.0615,-0.0874,0.107
33.821972,0.0266,0.0659,-0.0869,0.112
33.822901,-0.0089,0.0630,-0.0320,0.071
33.828138,-0.0204,0.0126,-0.0132,0.027
33.831952,-0.0200,0.0244,-0.0371,0.049
33.837080,-0.0171,0.0243,-0.0086,0.031
33.842350,-0.0144,0.0098,0.0197,0.026
33.846946,0.0193,0.0122,0.0408,0.047
33.857208,0.0836,0.0145,0.1166,0.144
33.857713,0.0903,-0.0046,0.1109,0.143
33.862410,0.0923,-0.0092,0.0935,0.132
33.873429,0.1015,-0.0019,0.1168,0.155
33.874203,0.1107,0.0220,0.1161,0.162
33.876316,0.1245,0.0409,0.1010,0.165
33.881654,0.1167,0.0430,0.0743,0.145
33.890474,0.1114,0.0189,0.0690,0.132
33.891333,0.0396,0.0331,0.0566,0.077
33.896159,0.0349,0.0234,0.0206,0.047
33.904513,0.0756,0.0043,-0.0032,0.076
33.905870,0.0257,-0.0075,-0.0554,0.062
33.911294,0.0239,0.0069,-0.0479,0.054
33.925596,0.0292,0.0498,-0.0714,0.092
33.926417,0.0510,0.0518,-0.0472,0.087
33.927069,0.0324,0.0444,-0.0376,0.067
33.931484,0.0353,-0.0034,-0.0947,0.101
33.936547,0.0476,-0.0341,-0.1180,0.132
33.941132,0.0384,-0.0289,-0.1362,0.144
33.945803,0.0079,-0.0452,-0.1470,0.154
33.956022,0.0370,-0.0613,-0.1837,0.197
33.956963,0.0397,-0.0488,-0.1960,0.206
33.961349,0.0397,-0.0412,-0.2105,0.218
33.965569,0.0679,-0.0551,-0.1964,0.215
33.970426,0.1193,-0.0594,-0.1560,0.205
33.975356,0.1201,-0.0305,-0.1065,0.163
33.980024,0.0615,-0.0137,-0.0313,0.070
33.986601,0.0199,-0.0255,-0.0111,0.034
33.990458,-0.0475,0.0126,0.0492,0.070
33.994963,-0.1163,0.0814,0.0876,0.167
34.001898,-0.1274,0.1021,0.1280,0.207
34.005005,-0.0909,0.0490,0.1467,0.179
34.010525,-0.1424,-0.0037,0.1462,0.204
34.015902,-0.1649,-0.0131,0.1289,0.210
34.021760,-0.1467,-0.0320,0.0832,0.172
34.024583,-0.1761,-0.0815,0.0687,0.206
34.030029,-0.1908,-0.0855,0.0494,0.215
34.035819,-0.1721,-0.1156,-0.0196,0.208
34.040002,-0.1699,-0.1311,-0.0548,0.222
34.044254,-0.1465,-0.0777,-0.1255,0.208
34.049316,-0.1256,-0.0294,-0.1600,0.206
34.057955,-0.0287,-0.0480,-0.1516,0.162
34.059400,0.0247,-0.0617,-0.1908,0.202
34.065502,0.0872,-0.0373,-0.1987,0.220
34.071758,0.1256,0.0155,-0.2087,0.244
34.073957,0.1589,0.0797,-0.2211,0.284
34.079383,0.2013,0.0602,-0.2310,0.312
34.085936,0.2360,0.0456,-0.2480,0.345
34.089354,0.2297,0.0215,-0.1983,0.304
34.093691,0.2257,0.0356,-0.1421,0.269
34.101361,0.2095,0.0139,-0.1627,0.266
34.104275,0.2122,0.0256,-0.1594,0.267
34.109280,0.2052,0.0419,-0.1682,0.269
34.114105,0.2075,-0.0085,-0.1864,0.279
34.119013,0.2072,-0.0038,-0.1762,0.272
34.123457,0.1664,0.0079,-0.1140,0.202
34.129119,0.1827,0.0503,-0.0809,0.206
34.136879,0.1774,0.0567,-0.0317,0.189
34.138209,0.1862,0.0583,0.0478,0.201
34.152284,0.1780,0.0835,0.0673,0.208
34.152919,0.1248,0.0730,0.1125,0.183
34.153286,0.1622,0.0482,0.1549,0.229
34.165542,0.1898,0.0688,0.1042,0.227
34.166058,0.1957,0.0630,0.0918,0.225
34.179046,0.2467,0.0407,0.1249,0.279
34.179407,0.1737,0.0565,0.1671,0.248
34.179580,0.1086,0.0747,0.2113,0.249
34.188322,0.0725,0.0641,0.1554,0.183
34.188700,0.0414,0.0014,0.1453,0.151
34.192355,0.0176,-0.0513,0.1404,0.151
34.197398,0.0201,-0.1106,0.1338,0.175
34.202528,-0.0320,-0.0626,0.1847,0.198
34.207372,-0.0432,-0.0101,0.1788,0.184
34.212256,-0.0470,-0.0080,0.2375,0.242
34.217173,-0.0531,0.0275,0.1608,0.172
34.222609,-0.0661,0.0461,0.1256,0.149
34.227818,-0.0527,0.0835,0.1173,0.153
34.237689,-0.0443,0.0803,0.0592,0.109
34.238539,-0.0550,0.0367,0.0422,0.078
34.242929,-0.0656,0.0267,0.0680,0.098
34.246587,-0.0738,-0.0189,0.1003,0.126
34.252125,-0.0677,-0.0760,0.0679,0.122
34.256917,-0.0688,-0.0779,0.0284,0.108
34.262445,-0.0532,-0.1227,-0.0205,0.135
34.267256,-0.0685,-0.1432,-0.0286,0.161
34.271477,-0.0431,-0.1185,-0.0961,0.158
34.277186,-0.0440,-0.0987,-0.1153,0.158
34.284642,-0.0307,-0.0814,-0.1150,0.144
34.286906,0.0206,-0.0713,-0.1026,0.127
34.292521,0.0643,-0.0638,-0.0804,0.121
34.297234,0.0385,-0.0658,-0.1244,0.146
34.301581,0.0058,-0.0606,-0.0894,0.108
34.307218,0.0424,-0.0222,-0.0427,0.064
34.311709,0.1001,0.0040,0.0891,0.134
34.321410,0.0980,0.0014,0.1197,0.155
34.321966,0.1150,0.0322,0.1261,0.174
34.327042,0.1199,0.0627,0.1677,0.215
34.334500,0.1365,0.0430,0.1849,0.234
34.335691,0.1598,0.0186,0.1658,0.231
34.341542,0.1540,0.0039,0.1895,0.244
34.346111,0.1172,0.0082,0.1773,0.213
34.354878,0.0947,0.0030,0.1579,0.184
34.355636,0.1151,0.0096,0.0629,0.132
34.360934,0.1734,0.0115,0.0706,0.188
34.366334,0.2075,0.0443,0.1064,0.237
34.370409,0.2224,0.0649,0.1486,0.275
34.375253,0.1969,0.0876,0.1305,0.252
34.380775,0.1857,0.0983,0.1147,0.239
34.385761,0.1080,0.0733,0.0798,0.153
34.390478,0.0881,0.0579,0.0879,0.137
34.396094,0.0636,0.0356,0.1125,0.134
34.400277,0.0229,0.0230,0.1250,0.129
34.404879,0.0110,-0.0275,0.1397,0.143
34.409744,-0.1463,-0.0753,-0.2007,0.260
34.423410,-0.2647,-0.0990,-0.2274,0.363
34.424436,-0.1729,-0.1484,-0.0785,0.241
34.425213,-0.1503,-0.1308,-0.0673,0.210
34.431962,-0.0418,-0.0681,0.1129,0.138
34.436461,0.1042,-0.0059,0.2438,0.265
34.439498,0.1468,0.0368,0.1907,0.243
34.445995,0.1723,0.1005,0.1636,0.258
34.455940,0.1427,0.1208,0.1484,0.239
34.456690,0.1251,0.0744,0.1638,0.219
34.460421,0.0934,0.0664,0.1575,0.195
34.469394,0.0547,0.0086,0.1768,0.185
34.469960,0.0259,-0.0132,0.1196,0.123
34.474405,-0.0266,0.0246,0.0345,0.050
34.478750,-0.0430,-0.0139,0.0382,0.059
34.487793,-0.0570,-0.0260,0.0469,0.078
34.489718,-0.0373,-0.0166,-0.0157,0.044
34.494464,-0.0391,0.0237,0.0837,0.095
34.500184,-0.1002,0.0636,0.1484,0.190
34.503923,-0.0345,0.0295,0.0740,0.087
34.509291,-0.0477,0.0267,-0.0198,0.058
34.514056,0.0082,0.0215,-0.0684,0.072
34.518770,-0.0359,0.0282,-0.0344,0.057
34.523340,-0.0983,0.0182,-0.0176,0.102
34.529032,-0.1245,-0.0035,0.0081,0.125
34.533612,-0.1171,0.0225,-0.0166,0.120
34.538783,-0.1004,0.0245,-0.0458,0.113
34.544155,-0.0622,-0.0186,-0.0368,0.075
34.555269,-0.0056,-0.0400,-0.0375,0.055
34.556319,-0.0139,-0.0471,-0.0785,0.093
34.558229,-0.0152,-0.0731,-0.1092,0.132
34.564504,0.0238,-0.0324,-0.0637,0.075
34.569542,0.0435,0.0222,-0.0021,0.049
34.572677,0.0373,0.0550,0.0209,0.070
34.577491,0.0076,0.0449,0.0059,0.046
34.590168,0.0204,-0.0983,0.0958,0.139
34.590976,-0.0125,-0.0907,0.0168,0.093
34.593057,-0.0793,-0.0026,-0.0795,0.112
34.603234,-0.2415,0.0372,-0.0005,0.244
34.604012,-0.3383,0.0362,0.1852,0.387
34.607866,-0.3056,0.0472,0.2598,0.404
34.612058,-0.2020,-0.0250,0.3261,0.384
34.617119,-0.1018,-0.0207,0.2889,0.307
34.622594,-0.0598,0.0262,0.2087,0.219
34.627388,-0.1282,0.1011,0.0201,0.165
34.636842,-0.2009,0.0399,-0.0522,0.211
34.637702,-0.1395,-0.1204,0.0807,0.201
34.642186,-0.0639,-0.0607,0.1104,0.141
34.650439,-0.1190,0.1412,0.0663,0.196
34.652494,-0.2044,0.2344,-0.0169,0.312
34.656724,-0.1038,-0.1244,0.1620,0.229
34.661514,-0.0468,-0.1453,0.1087,0.187
34.667496,-0.0022,-0.0401,-0.0012,0.040
34.671866,0.0300,-0.0689,-0.0198,0.078
34.676688,0.0620,-0.1283,-0.0164,0.143
34.682789,0.1530,-0.1326,-0.0410,0.207
34.686327,0.2383,-0.1534,0.0328,0.285
34.691928,0.2868,-0.0792,-0.0096,0.298
34.696457,0.3063,-0.0413,0.1171,0.330
34.701915,0.2826,-0.0179,0.1807,0.336
34.706172,0.2398,-0.0376,0.2339,0.337
34.711147,0.2160,-0.0501,0.2597,0.341
34.716084,0.1824,-0.0698,0.2725,0.335
34.721446,0.1225,-0.0229,0.2035,0.239
34.727161,0.0630,-0.0287,0.1819,0.195
34.733681,-0.0217,0.0393,0.1075,0.117
34.735962,-0.1312,0.1021,0.0550,0.175
34.742162,-0.1558,0.0504,0.1426,0.217
34.746811,-0.1154,0.0065,0.1791,0.213
34.755352,-0.1197,0.0438,0.1341,0.185
34.756155,-0.0642,0.0073,0.0271,0.070
34.761183,-0.0420,-0.0360,-0.0106,0.056
34.767548,-0.0410,0.0019,-0.0674,0.079
34.770815,-0.0446,0.0157,-0.1001,0.111
34.775329,0.0399,-0.0774,-0.0971,0.130
34.782800,0.2376,-0.2553,0.1092,0.365
34.785614,0.1532,0.0694,-0.1330,0.214
34.790027,0.0245,0.0898,-0.1990,0.220
34.795780,-0.0149,0.0199,-0.1162,0.119
34.800292,-0.0439,0.0837,-0.0500,0.107
34.805981,-0.4218,0.6720,-0.1751,0.813
34.810940,-0.2239,-0.0320,0.1456,0.269
34.816450,0.0558,-0.2479,0.2585,0.363
34.820335,0.1622,-0.0416,0.0346,0.171
34.824831,0.1822,-0.0294,0.0000,0.185
34.832341,0.1353,0.0444,-0.0054,0.143
34.835438,0.0697,0.0107,-0.0315,0.077
34.840284,0.0356,-0.0108,-0.0119,0.039
34.845612,0.0541,0.0035,0.0500,0.074
34.854146,0.0344,0.0557,0.1113,0.129
34.854802,0.0077,0.0860,0.1410,0.165
34.859333,0.0026,0.0710,0.0967,0.120
34.868489,0.0142,0.0466,0.0362,0.061
34.869244,-0.0193,-0.0109,0.0661,0.070
34.874440,-0.0406,-0.0892,0.1503,0.179
34.886204,-0.0237,-0.0861,0.1029,0.136
34.887273,-0.0399,-0.0498,-0.0154,0.066
34.889881,-0.0273,-0.0659,0.0407,0.082
34.894722,-0.0385,-0.0487,0.0511,0.080
34.899523,-0.0354,-0.0577,-0.0429,0.080
34.904391,-0.0467,-0.0596,-0.0455,0.088
34.908677,-0.0578,-0.0709,-0.0169,0.093
34.915819,-0.0330,-0.1011,0.0329,0.111
34.918947,0.0107,-0.0051,0.0796,0.080
34.923525,0.0349,-0.0026,0.0877,0.094
34.929105,0.0257,0.0047,0.0836,0.088
34.937359,-0.0166,0.0380,0.1080,0.116
34.938776,-0.0347,0.0449,0.0728,0.092
34.944311,-0.0575,0.0375,0.0498,0.085
34.952706,-0.0442,0.0184,0.0533,0.072
34.953492,0.0094,0.0184,0.0166,0.027
34.958073,0.0627,0.0161,0.0110,0.066
34.969662,0.0872,-0.0028,0.0385,0.095
34.970446,0.0997,-0.0334,0.0586,0.120
34.973403,0.0953,-0.0306,-0.0282,0.104
34.978604,0.0411,-0.0443,-0.1519,0.164
34.987606,0.0425,-0.0602,-0.1269,0.147
34.988458,0.0988,-0.0759,-0.0470,0.133
34.992880,0.1076,-0.0676,-0.1050,0.165
35.000585,0.1330,-0.0237,-0.1803,0.225
35.002602,0.1583,-0.0632,-0.2300,0.286
35.008380,0.2217,-0.0548,-0.1760,0.288
35.015828,0.2134,0.0058,-0.0956,0.234
35.017200,0.1931,0.0255,-0.1648,0.255
35.023096,0.1465,0.0973,-0.0879,0.197
35.027862,0.1114,0.1017,0.0546,0.160
35.036024,0.0476,0.0728,0.1384,0.163
35.037390,-0.0609,0.0417,0.2115,0.224
35.042216,-0.1474,0.0274,0.2051,0.254
35.053304,-0.1619,0.0203,0.1745,0.239
35.054083,-0.1383,0.0418,0.1203,0.188
35.057250,-0.1555,0.0559,0.1020,0.194
35.065556,-0.1465,0.0794,0.0765,0.183
35.066838,-0.1281,0.0552,0.0080,0.140
35.071702,-0.1405,0.0645,0.0414,0.160
35.077357,-0.0932,0.0832,-0.0044,0.125
35.082263,-0.0913,0.0923,-0.0626,0.144
35.087240,-0.0370,0.0751,-0.0762,0.113
35.092077,-0.0162,0.0558,-0.0573,0.082
35.096848,-0.0382,0.1103,-0.0489,0.126
35.101831,-0.0242,0.1738,-0.0246,0.177
35.106924,-0.0005,0.2297,-0.0657,0.239
35.111463,0.0496,0.2377,-0.0148,0.243
35.116094,0.0951,0.2101,0.0462,0.235
35.120867,0.1002,0.2041,0.0532,0.234
35.126865,0.1199,0.1579,0.0070,0.198
35.135738,0.1513,0.0479,-0.0723,0.174
35.136569,0.1464,-0.0637,-0.1557,0.223
35.141949,0.1199,-0.1720,-0.2045,0.293
35.150811,0.1361,-0.2699,-0.1643,0.344
35.151685,0.0805,-0.2626,-0.1615,0.319
35.155647,0.0747,-0.2720,-0.1835,0.336
35.160728,0.0350,-0.2078,-0.1943,0.287
35.171640,-0.0358,-0.2131,-0.1466,0.261
35.172649,-0.0827,-0.2183,-0.1146,0.260
35.175779,-0.1153,-0.1666,-0.0557,0.210
35.180633,-0.0693,-0.1034,-0.0156,0.125
35.185115,0.0359,-0.1168,0.0220,0.124
35.189949,0.1215,-0.0729,0.0996,0.173
35.195406,0.1644,-0.0245,0.1425,0.219
35.199950,0.2076,-0.0572,0.2151,0.304
35.205030,0.1943,0.0269,0.2221,0.296
35.210022,0.2461,0.1319,0.0981,0.296
35.215323,0.2126,0.0746,0.0393,0.229
35.220041,0.2181,0.1889,-0.0923,0.303
35.224531,0.2410,0.2336,0.0458,0.339
35.230204,0.2361,0.2686,0.0120,0.358
35.235383,0.1959,0.3604,-0.1317,0.431
35.239956,0.1491,0.3732,-0.1801,0.440
