time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.687208,0.1033,0.6329,-0.1641,0.662
2.694388,0.0388,0.6581,0.0286,0.660
2.697813,-0.0137,0.6427,0.1886,0.670
2.702067,-0.0521,0.5751,0.2851,0.644
2.709228,-0.0811,0.5174,0.3662,0.639
2.712112,-0.1103,0.3817,0.3844,0.553
2.717470,-0.1630,0.2423,0.3569,0.461
2.724807,-0.1955,0.1518,0.3107,0.397
2.732254,-0.1726,0.0455,0.2389,0.298
2.733440,-0.1003,0.0636,0.1822,0.217
2.737027,-0.0884,0.1218,0.0833,0.172
2.743714,-0.1055,0.0940,-0.0524,0.151
2.746607,-0.1820,0.0236,-0.1272,0.223
2.751402,-0.2105,0.0844,-0.1485,0.271
2.756385,-0.1933,0.1258,-0.1668,0.285
2.761702,-0.1475,0.1313,-0.1369,0.240
2.766382,-0.0662,0.1059,-0.1139,0.169
2.772818,-0.0374,0.1259,-0.0978,0.164
2.776451,0.0268,0.1030,-0.0459,0.116
2.781066,0.0218,0.0708,0.0058,0.074
2.785877,-0.0474,0.0080,0.0429,0.064
2.793247,-0.0874,-0.0233,0.0536,0.105
2.796068,-0.1079,-0.0876,0.0547,0.149
2.800831,-0.1543,-0.0802,0.0488,0.181
2.807112,-0.1859,-0.1083,0.0477,0.220
2.810777,-0.2407,-0.1315,0.0586,0.280
2.816256,-0.2616,-0.1211,0.0222,0.289
2.820743,-0.2727,-0.1132,0.0360,0.297
2.825927,-0.2714,-0.0982,0.0285,0.290
2.830874,-0.2533,-0.0951,0.0519,0.275
2.835463,-0.2303,-0.0943,0.1082,0.271
2.840680,-0.2238,-0.1315,0.1116,0.283
2.845649,-0.1765,-0.1256,0.1005,0.239
2.850315,-0.1104,-0.1054,0.1013,0.183
2.857395,-0.0090,-0.0545,0.1282,0.140
2.860121,0.0586,-0.0752,0.1428,0.172
2.865258,0.1377,-0.0720,0.1596,0.223
2.870239,0.2423,-0.0141,0.1998,0.314
2.875461,0.3223,0.0266,0.2276,0.395
2.880079,0.3875,0.0172,0.2335,0.453
2.885617,0.4404,-0.0017,0.2460,0.505
2.894263,0.5096,0.0153,0.2201,0.555
2.895574,0.5688,0.0392,0.1608,0.592
2.899611,0.6134,0.0297,0.1350,0.629
2.909880,0.6814,-0.0011,0.0687,0.685
2.910692,0.7107,-0.0507,-0.0165,0.713
2.914614,0.7445,-0.0761,-0.0632,0.751
2.919438,0.7587,-0.1157,-0.1074,0.775
2.926065,0.7462,-0.1668,-0.1824,0.786
2.929544,0.7218,-0.1843,-0.2499,0.786
2.934371,0.6877,-0.2018,-0.2958,0.775
2.940602,0.6321,-0.1883,-0.3510,0.747
2.944314,0.5528,-0.1726,-0.3895,0.698
2.949249,0.4808,-0.1334,-0.3875,0.632
2.957196,0.3947,-0.1659,-0.3787,0.572
2.959283,0.2971,-0.1459,-0.3608,0.490
2.964008,0.1762,-0.0382,-0.3668,0.409
2.969521,0.0751,0.0875,-0.2921,0.314
2.974355,-0.0040,0.1123,-0.2416,0.266
2.978699,-0.0756,0.0609,-0.1655,0.192
2.983559,-0.1514,0.0193,-0.1257,0.198
2.993787,-0.2360,0.0043,-0.1384,0.274
2.994558,-0.2749,0.0108,-0.1270,0.303
2.998484,-0.3135,0.0575,-0.1463,0.351
3.003504,-0.3540,0.0778,-0.1413,0.389
3.008583,-0.3965,0.0837,-0.1097,0.420
3.014579,-0.3933,0.0777,-0.0660,0.406
3.018203,-0.4184,0.0908,-0.0912,0.438
3.026146,-0.4075,0.0944,-0.0778,0.425
3.028409,-0.4059,0.0719,-0.0259,0.413
3.033203,-0.4254,0.0353,-0.0172,0.427
3.042268,-0.4445,0.0395,-0.0390,0.448
3.043819,-0.4465,0.0176,-0.0604,0.451
3.048060,-0.4530,-0.0064,-0.0435,0.455
3.052792,-0.4663,-0.0278,-0.0335,0.468
3.059674,-0.4936,-0.0775,-0.0280,0.500
3.062963,-0.4895,-0.0793,-0.0437,0.498
3.067823,-0.4710,-0.0572,-0.0044,0.474
3.076305,-0.4406,-0.0780,0.0038,0.447
3.077718,-0.4103,-0.1057,0.0645,0.429
3.082957,-0.4061,-0.0666,0.0559,0.415
3.097997,-0.3543,-0.0730,0.0853,0.372
3.099216,-0.3148,-0.0793,0.1122,0.343
3.100378,-0.2684,-0.0832,0.1080,0.301
3.102553,-0.2651,-0.0466,0.1418,0.304
3.109489,-0.1929,-0.0484,0.1397,0.243
3.112796,-0.1877,-0.0501,0.1352,0.237
3.117319,-0.1517,-0.0352,0.1687,0.230
3.122945,-0.1161,-0.0204,0.1708,0.208
3.127319,-0.0783,-0.0390,0.1515,0.175
3.131781,-0.0598,-0.0408,0.2129,0.225
3.140257,-0.0296,-0.0307,0.2116,0.216
3.142078,0.0027,-0.0540,0.2126,0.219
3.146559,0.0417,-0.0367,0.1897,0.198
3.151528,0.0377,-0.0457,0.1502,0.161
3.156587,0.0956,-0.0475,0.1490,0.183
3.161615,0.1292,-0.0469,0.1167,0.180
3.166405,0.1601,-0.0463,0.1107,0.200
3.172698,0.1575,-0.0219,0.0666,0.172
3.176303,0.1881,0.0069,0.0277,0.190
3.181204,0.2445,0.0332,0.0269,0.248
3.186765,0.2649,-0.0049,0.0048,0.265
3.193880,0.2516,0.0095,-0.0316,0.254
3.196312,0.2621,0.0167,-0.0867,0.277
3.200970,0.2558,0.0214,-0.0796,0.269
3.209031,0.2518,0.0403,-0.0917,0.271
3.210991,0.2431,0.0804,-0.1155,0.281
3.215960,0.2151,0.0536,-0.1346,0.259
3.223592,0.2136,0.0698,-0.1322,0.261
3.225821,0.1786,0.0573,-0.1037,0.214
3.230824,0.1581,0.0616,-0.1420,0.221
3.235446,0.1091,0.0586,-0.1278,0.178
3.240508,0.0772,0.0510,-0.1422,0.170
3.245889,0.0574,0.0267,-0.1470,0.160
3.250230,0.0305,0.0050,-0.1305,0.134
3.256211,0.0227,-0.0189,-0.1476,0.150
3.260551,0.0054,-0.0497,-0.1241,0.134
3.265261,-0.0189,-0.0589,-0.1484,0.161
3.273318,-0.0266,-0.0634,-0.1296,0.147
3.275055,-0.0437,-0.1010,-0.1348,0.174
3.280141,-0.0728,-0.1051,-0.1471,0.195
3.284976,-0.0968,-0.0855,-0.1139,0.172
3.292715,-0.1255,-0.0850,-0.0715,0.168
3.294832,-0.1325,-0.0560,-0.0555,0.154
3.299865,-0.1422,-0.0415,-0.0417,0.154
3.306469,-0.1636,-0.0295,-0.0065,0.166
3.309834,-0.1895,0.0133,0.0190,0.191
3.314756,-0.2081,0.0414,0.0372,0.215
3.322575,-0.2007,0.0550,0.0625,0.217
3.324682,-0.2241,0.0710,0.0663,0.244
3.329822,-0.2402,0.0558,0.0891,0.262
3.334857,-0.2420,0.0456,0.0692,0.256
3.339203,-0.2485,0.0545,0.0661,0.263
3.345211,-0.2430,0.0347,0.0491,0.250
3.349325,-0.2542,0.0556,0.0466,0.264
3.355990,-0.2366,0.0668,0.0704,0.256
3.359684,-0.2192,0.0352,0.0417,0.226
3.364689,-0.2089,0.0133,0.0584,0.217
3.372372,-0.1963,-0.0155,0.0491,0.203
3.373955,-0.2026,-0.0036,0.0231,0.204
3.379098,-0.1804,-0.0394,-0.0075,0.185
3.383709,-0.1747,-0.0487,-0.0021,0.181
3.391767,-0.1715,-0.0507,0.0081,0.179
3.393906,-0.1897,-0.0433,-0.0031,0.195
3.398627,-0.1815,-0.0382,-0.0236,0.187
3.405781,-0.1636,-0.0546,-0.0178,0.173
3.408639,-0.1552,-0.0541,0.0024,0.164
3.414166,-0.1515,-0.0536,0.0105,0.161
3.418362,-0.1454,-0.0507,0.0114,0.154
3.423493,-0.1296,-0.0384,0.0146,0.136
3.428230,-0.1139,0.0048,0.0342,0.119
3.432938,-0.1006,0.0072,0.0275,0.105
3.439010,-0.0658,0.0168,0.0019,0.068
3.442986,-0.0551,0.0073,0.0143,0.057
3.447857,-0.0253,-0.0045,0.0123,0.029
3.455992,0.0018,-0.0233,-0.0041,0.024
3.457756,0.0287,-0.0206,-0.0227,0.042
3.464094,0.0578,-0.0463,-0.0127,0.075
3.467808,0.0890,-0.0862,-0.0195,0.125
3.472619,0.1033,-0.0734,-0.0285,0.130
3.477921,0.1459,-0.0632,-0.0184,0.160
3.482735,0.1621,-0.0601,-0.0345,0.176
3.491525,0.1614,-0.0357,-0.0268,0.167
3.492443,0.1533,0.0026,-0.0405,0.159
3.497491,0.1689,0.0359,-0.0494,0.180
3.505327,0.1868,0.0309,-0.0391,0.193
3.507473,0.1877,0.0473,-0.0195,0.195
3.512541,0.1814,0.0469,-0.0168,0.188
3.517659,0.1702,0.0608,-0.0236,0.182
3.524130,0.1755,0.0531,-0.0327,0.186
3.526943,0.1593,0.0525,-0.0489,0.175
3.531670,0.1432,0.0092,-0.0435,0.150
3.540762,0.1152,0.0209,-0.0405,0.124
3.542224,0.0898,-0.0079,-0.0447,0.101
3.547148,0.0931,-0.0103,-0.0299,0.098
3.556804,0.0892,0.0015,-0.0222,0.092
3.557800,0.0781,0.0109,0.0019,0.079
3.561674,0.0694,0.0082,0.0020,0.070
3.567332,0.0680,0.0009,-0.0098,0.069
3.574559,0.0546,0.0126,-0.0193,0.059
3.576288,0.0627,0.0028,-0.0049,0.063
3.581410,0.0518,-0.0212,-0.0119,0.057
3.594992,0.0552,-0.0212,-0.0333,0.068
3.596005,0.0515,-0.0164,-0.0044,0.054
3.596762,0.0241,-0.0188,-0.0043,0.031
3.601408,0.0730,-0.0520,-0.0160,0.091
3.608449,0.0385,-0.0470,-0.0202,0.064
3.611472,0.0282,-0.0562,-0.0101,0.064
3.615920,0.0297,-0.0487,0.0024,0.057
3.622675,0.0290,-0.0341,-0.0256,0.052
3.625901,0.0236,-0.0386,-0.0152,0.048
3.630589,0.0207,-0.0170,-0.0309,0.041
3.639983,0.0107,-0.0406,-0.0370,0.056
3.641329,0.0079,-0.0902,-0.0313,0.096
3.648135,-0.0091,-0.2059,-0.0139,0.207
3.650454,-0.0494,-0.3087,-0.0089,0.313
3.656905,-0.1106,-0.1897,-0.0227,0.221
3.660303,-0.1572,0.1041,-0.0241,0.190
3.666294,-0.1611,0.2433,0.0365,0.294
3.673504,-0.1507,0.1391,0.1132,0.234
3.675068,-0.1211,0.0262,0.1415,0.188
3.680181,-0.0987,-0.0428,0.1669,0.199
3.694788,-0.0858,-0.0068,0.1585,0.180
3.695940,-0.0968,0.0598,0.1169,0.163
3.696535,-0.1170,0.0760,0.0427,0.146
3.700261,-0.0776,0.0517,0.0190,0.095
3.707353,-0.0266,0.0442,0.0027,0.052
3.709815,0.0194,0.0440,0.0340,0.059
3.715084,0.0342,0.0224,0.0151,0.044
3.723560,0.0607,0.0152,-0.0131,0.064
3.724940,0.0799,-0.0157,-0.0104,0.082
3.729769,0.0680,-0.0202,-0.0267,0.076
3.740019,0.0846,-0.0318,-0.0596,0.108
3.740920,0.1199,-0.0623,-0.0829,0.159
3.747549,0.1050,-0.0926,-0.0750,0.159
3.749185,0.0902,-0.0870,-0.0627,0.140
3.754157,0.0825,-0.0863,-0.0622,0.135
3.759452,0.1057,-0.0879,-0.0451,0.145
3.764349,0.0716,-0.0848,-0.0091,0.111
3.769211,0.0711,-0.0223,-0.0139,0.076
3.773907,0.0635,-0.0245,0.0027,0.068
3.778659,0.0487,-0.0361,0.0050,0.061
3.785410,0.0197,-0.0192,0.0334,0.043
3.788737,0.0005,0.0071,0.0166,0.018
3.793647,0.0337,-0.0025,0.0308,0.046
3.798618,0.0098,0.0213,0.0187,0.030
3.806748,-0.0094,0.0187,0.0185,0.028
3.808619,-0.0426,0.0209,-0.0100,0.049
3.813999,-0.0257,0.0302,-0.0242,0.046
3.823113,-0.0302,0.0348,-0.0263,0.053
3.823924,-0.0084,0.0202,-0.0449,0.050
3.828270,-0.0012,0.0177,-0.0729,0.075
3.833306,-0.0011,0.0318,-0.0602,0.068
3.838313,-0.0009,0.0387,-0.0642,0.075
3.845599,0.0183,0.0289,-0.0824,0.089
3.853310,0.0065,0.0406,-0.0814,0.091
3.858710,0.0233,0.0095,-0.0708,0.075
3.860537,0.0281,0.0332,-0.0722,0.084
3.863079,0.0258,0.0354,-0.0499,0.066
3.869995,0.0142,0.0162,-0.0563,0.060
3.872594,0.0192,0.0113,-0.0484,0.053
3.877857,0.0240,0.0184,-0.0383,0.049
3.882754,0.0361,0.0255,-0.0331,0.055
3.887594,0.0125,0.0040,-0.0183,0.023
3.892346,0.0508,-0.0007,-0.0109,0.052
3.897366,0.0461,0.0041,-0.0012,0.046
3.905678,0.0438,-0.0267,0.0013,0.051
3.907381,0.0320,-0.0216,0.0038,0.039
3.912542,0.0583,-0.0309,0.0111,0.067
3.922907,0.0679,-0.0163,0.0064,0.070
3.923679,0.0368,-0.0422,0.0064,0.056
3.927672,0.0155,-0.0323,0.0065,0.036
3.931827,0.0656,0.0037,0.0423,0.078
3.938616,0.0558,-0.0058,0.0540,0.078
3.942267,0.0342,-0.0152,0.0490,0.062
3.947159,0.0460,0.0087,0.0250,0.053
3.953537,0.0742,0.0063,0.0393,0.084
3.956921,0.0949,0.0324,0.0248,0.103
3.962440,0.0727,0.0202,0.0198,0.078
3.966683,0.0648,0.0177,0.0220,0.071
3.973229,0.0831,0.0199,-0.0114,0.086
3.976500,0.0704,0.0173,-0.0041,0.073
3.981695,0.0578,0.0290,-0.0159,0.067
3.992678,0.0760,0.0335,-0.0610,0.103
3.993683,0.0395,0.0426,-0.0581,0.082
3.996251,0.0244,0.0113,-0.0648,0.070
4.008961,0.0094,0.0016,-0.0452,0.046
4.009751,0.0182,0.0015,-0.0615,0.064
4.011564,-0.0039,0.0180,-0.0634,0.066
4.016196,0.0123,-0.0226,-0.0318,0.041
4.021257,0.0045,-0.0178,-0.0338,0.039
4.026106,-0.0174,-0.0177,-0.0382,0.046
4.031278,-0.0414,-0.0391,-0.0399,0.070
4.036652,-0.0201,-0.0127,-0.0155,0.028
4.040843,-0.0180,0.0111,-0.0029,0.021
4.046351,-0.0372,0.0062,-0.0166,0.041
4.052883,-0.0421,0.0109,-0.0134,0.045
4.055638,-0.0445,0.0155,0.0161,0.050
4.060621,-0.0350,0.0153,0.0287,0.048
4.065259,-0.0610,0.0128,0.0531,0.082
4.070247,-0.0606,0.0008,0.0369,0.071
4.075268,-0.0363,-0.0016,0.0351,0.051
4.080189,-0.0550,-0.0229,0.0381,0.071
4.089182,-0.0758,-0.0132,0.0482,0.091
4.090117,-0.0560,-0.0320,0.0201,0.068
4.094988,-0.0506,-0.0198,0.0564,0.078
4.102655,-0.0594,-0.0244,0.0616,0.089
4.104865,-0.0372,-0.0621,0.0428,0.084
4.110024,-0.0271,-0.0354,0.0385,0.059
4.114802,0.0044,0.0006,0.0485,0.049
4.122218,0.0001,-0.0230,0.0417,0.048
4.124593,0.0385,-0.0370,0.0516,0.074
4.129648,0.0220,-0.0247,0.0351,0.048
4.140074,0.0317,-0.0007,0.0354,0.047
4.140841,0.0626,-0.0006,0.0570,0.085
4.144227,0.0577,0.0137,0.0807,0.100
4.154890,0.0740,-0.0030,0.0947,0.120
4.155579,0.0783,0.0161,0.0846,0.116
4.159612,0.0564,0.0136,0.0769,0.096
4.163984,0.0607,-0.0079,0.0859,0.105
4.171987,0.0388,0.0136,0.0520,0.066
4.174161,0.0196,-0.0055,0.0707,0.074
4.178978,0.0076,-0.0102,0.0700,0.071
4.185668,0.0097,-0.0102,0.0479,0.050
4.188765,-0.0357,-0.0220,0.0355,0.055
4.193796,-0.0284,-0.0385,0.0399,0.062
4.198555,-0.0306,-0.0453,0.0252,0.060
4.205369,-0.0352,-0.0164,0.0225,0.045
4.209435,-0.0588,-0.0044,-0.0062,0.059
4.214367,-0.0702,-0.0210,-0.0013,0.073
4.220767,-0.0623,-0.0066,-0.0108,0.064
4.223240,-0.0879,-0.0374,-0.0201,0.098
4.228134,-0.1013,-0.0679,-0.0126,0.123
4.235479,-0.0622,-0.0341,-0.0195,0.074
4.238329,-0.0828,-0.0480,-0.0262,0.099
4.243253,-0.0961,-0.0713,-0.0447,0.128
4.248001,-0.1401,-0.0469,-0.0441,0.154
4.254370,-0.1194,-0.0535,-0.0434,0.138
4.258287,-0.1083,-0.0434,-0.0591,0.131
4.262910,-0.1068,-0.0406,-0.0486,0.124
4.268854,-0.1124,-0.0330,-0.0453,0.126
4.272970,-0.1107,-0.0302,-0.0659,0.132
4.277953,-0.0804,-0.0226,-0.0672,0.107
4.285582,-0.0813,0.0062,-0.0851,0.118
4.288218,-0.0535,0.0064,-0.0768,0.094
4.292834,-0.0450,0.0255,-0.0923,0.106
4.297783,-0.0127,0.0564,-0.0553,0.080
4.305922,-0.0093,0.0418,-0.0805,0.091
4.307566,0.0035,0.0322,-0.0555,0.064
4.312431,0.0257,0.0083,-0.0379,0.047
4.320011,0.0192,0.0155,-0.0418,0.049
4.322222,0.0126,0.0417,-0.0528,0.068
4.327139,0.0226,0.0367,-0.0423,0.060
4.335043,0.0895,0.0151,-0.0176,0.092
4.337012,0.0774,-0.0134,-0.0144,0.080
4.341926,0.1032,0.0010,-0.0114,0.104
4.346633,0.0861,0.0082,0.0249,0.090
4.354622,0.0856,0.0130,0.0133,0.088
4.358189,0.0732,0.0200,0.0088,0.076
4.361691,0.0894,0.0294,0.0140,0.095
4.368274,0.0770,0.0316,0.0096,0.084
4.371535,0.0622,0.0171,-0.0066,0.065
4.376499,0.0522,0.0194,0.0082,0.056
4.381337,0.0637,0.0073,-0.0056,0.064
4.388872,0.0679,0.0120,-0.0286,0.075
4.391262,0.0482,0.0024,-0.0087,0.049
4.396193,0.0358,0.0000,0.0015,0.036
4.406376,0.0331,0.0143,-0.0099,0.037
4.407093,0.0162,0.0023,-0.0140,0.021
4.410986,0.0207,0.0260,-0.0182,0.038
4.420719,0.0062,0.0068,-0.0200,0.022
4.421410,-0.0249,0.0019,-0.0386,0.046
4.425939,-0.0272,0.0209,-0.0381,0.051
4.430927,0.0203,-0.0054,-0.0305,0.037
4.436027,-0.0038,0.0112,-0.0086,0.015
4.441371,-0.0230,-0.0056,-0.0012,0.024
4.445751,-0.0207,-0.0151,-0.0247,0.036
4.453465,-0.0325,-0.0411,-0.0364,0.064
4.455801,-0.0348,-0.0360,0.0020,0.050
4.460676,-0.0251,-0.0025,0.0166,0.030
4.469755,-0.0130,0.0023,0.0240,0.027
4.470633,-0.0151,-0.0357,0.0408,0.056
4.475241,-0.0196,-0.0568,0.0218,0.064
4.480329,-0.0170,-0.0064,0.0387,0.043
4.487648,-0.0143,-0.0015,0.0411,0.044
4.490073,-0.0166,-0.0110,0.0055,0.021
4.495582,-0.0354,-0.0038,-0.0108,0.037
4.506803,-0.0374,0.0010,0.0134,0.040
4.507822,-0.0394,0.0058,0.0184,0.044
4.510841,-0.0437,0.0200,0.0257,0.054
4.519747,-0.0384,0.0246,0.0235,0.051
4.520962,-0.0594,0.0173,0.0118,0.063
4.524913,-0.0634,0.0101,-0.0283,0.070
4.529846,-0.0580,-0.0137,-0.0158,0.062
4.535732,-0.0598,-0.0373,-0.0105,0.071
4.539516,-0.0591,-0.0275,-0.0100,0.066
4.544537,-0.0727,-0.0438,-0.0071,0.085
4.552457,-0.0554,-0.0363,0.0030,0.066
4.554722,-0.0381,-0.0122,0.0104,0.041
4.559342,-0.0494,-0.0168,0.0060,0.053
4.564081,-0.0274,-0.0166,0.0230,0.039
4.571440,-0.0031,-0.0093,0.0400,0.041
4.574303,-0.0005,-0.0305,0.0212,0.037
4.578902,-0.0050,-0.0302,0.0263,0.040
4.586602,-0.0165,-0.0133,0.0575,0.061
4.588907,0.0100,-0.0203,0.0194,0.030
4.593894,0.0008,-0.0271,0.0291,0.040
4.608304,-0.0036,-0.0102,-0.0040,0.012
4.609630,0.0016,0.0090,0.0059,0.011
4.610113,-0.0004,0.0090,0.0323,0.033
4.614172,0.0190,-0.0314,0.0158,0.040
4.619210,0.0120,-0.0168,0.0066,0.022
4.623677,-0.0068,-0.0119,0.0164,0.021
4.628441,0.0006,-0.0141,0.0237,0.028
4.634100,0.0223,-0.0329,0.0119,0.042
4.638406,0.0224,-0.0469,0.0332,0.062
4.643122,0.0225,-0.0203,0.0283,0.041
4.649910,0.0178,-0.0415,0.0329,0.056
4.653562,0.0132,-0.0363,0.0088,0.040
4.658080,0.0253,-0.0359,-0.0223,0.049
4.662866,0.0253,-0.0118,-0.0198,0.034
4.667993,0.0301,-0.0188,-0.0127,0.038
4.673049,0.0634,0.0146,-0.0128,0.066
4.677741,0.0442,-0.0116,-0.0365,0.058
4.686349,0.0275,0.0195,-0.0457,0.057
4.688098,0.0419,0.0028,-0.0525,0.067
4.692937,0.0560,0.0004,-0.0592,0.082
4.700255,0.0558,0.0266,-0.0562,0.084
4.703036,0.0461,0.0169,-0.0653,0.082
4.708091,0.0340,0.0073,-0.0765,0.084
4.712451,0.0480,0.0001,-0.0614,0.078
4.717403,0.0428,0.0049,-0.0798,0.091
4.722220,0.0164,-0.0332,-0.0814,0.089
4.727361,0.0258,0.0051,-0.0424,0.050
4.733386,0.0256,-0.0234,-0.0277,0.044
4.737060,0.0349,-0.0612,-0.0273,0.076
4.742421,0.0420,-0.0631,-0.0365,0.084
4.750052,0.0465,-0.0007,-0.0148,0.049
4.756994,0.0319,0.0705,0.0283,0.082
4.757628,0.0267,0.1246,0.0283,0.130
4.761929,0.0452,0.1544,0.0475,0.168
4.772091,0.0516,0.1364,0.0642,0.159
4.772664,0.0222,0.1399,0.0712,0.159
4.777523,0.0025,0.1006,0.0851,0.132
4.781773,-0.0242,0.0783,0.0537,0.098
4.787082,-0.0365,0.0443,0.0440,0.072
4.791333,-0.0534,0.0367,0.0203,0.068
4.796208,-0.0323,0.0006,0.0086,0.033
4.801430,-0.0397,-0.0066,0.0161,0.043
4.806217,-0.0541,-0.0161,-0.0050,0.057
4.810935,-0.0306,-0.0161,-0.0093,0.036
4.815811,-0.0334,-0.0208,-0.0160,0.042
4.820801,-0.0337,-0.0160,0.0011,0.037
4.826005,-0.0483,-0.0255,0.0156,0.057
4.832524,-0.0273,-0.0706,-0.0082,0.076
4.835776,-0.0253,-0.0939,-0.0271,0.101
4.840605,-0.0591,-0.1146,-0.0271,0.132
4.845751,-0.0475,-0.1328,-0.0222,0.143
4.850750,-0.0978,-0.1651,-0.0530,0.199
4.855549,-0.1096,-0.1852,-0.0503,0.221
4.860530,-0.1214,-0.1720,-0.0358,0.213
4.866434,-0.1424,-0.1469,-0.0332,0.207
4.870699,-0.1490,-0.1030,-0.0354,0.185
4.875429,-0.1388,-0.0785,-0.0042,0.160
4.883359,-0.1215,-0.0922,0.0101,0.153
4.885746,-0.1184,-0.0986,0.0362,0.158
4.890330,-0.0915,-0.0693,0.0478,0.124
4.895344,-0.0837,-0.0498,0.0475,0.108
4.902985,-0.0997,-0.0232,0.0685,0.123
4.905143,-0.0847,-0.0278,0.0303,0.094
4.910217,-0.0863,-0.0157,0.0399,0.096
4.916845,-0.0759,0.0225,0.0495,0.093
4.919918,-0.0728,0.0746,0.0186,0.106
4.924942,-0.0957,0.0978,0.0095,0.137
4.929839,-0.0471,0.1350,-0.0090,0.143
4.934698,-0.0273,0.1744,0.0060,0.177
4.939707,-0.0314,0.2110,0.0136,0.214
4.945047,-0.0045,0.1452,0.0163,0.146
4.950300,0.0056,0.1251,-0.0335,0.130
4.954386,0.0181,0.1195,-0.0282,0.124
4.959182,0.0449,0.0711,-0.0587,0.103
4.966473,0.0645,0.0517,-0.1151,0.142
4.969254,0.0649,0.0182,-0.1308,0.147
4.974212,0.0986,-0.0127,-0.1037,0.144
4.978989,0.1465,-0.0456,-0.0935,0.180
4.984114,0.1534,-0.0926,-0.1144,0.213
4.989316,0.2077,-0.0750,-0.0971,0.241
4.994260,0.2545,-0.0670,-0.1135,0.287
5.002367,0.2652,-0.0497,-0.0751,0.280
5.003840,0.2663,-0.0206,-0.0631,0.274
5.009929,0.2888,-0.0036,-0.0678,0.297
5.016593,0.3156,-0.0059,-0.0606,0.321
5.018690,0.2994,0.0204,-0.0463,0.304
5.023575,0.2830,0.0132,-0.0179,0.284
5.028370,0.2904,0.0179,-0.0184,0.292
5.035074,0.2741,0.0344,-0.0378,0.279
5.038940,0.2341,0.0128,-0.0238,0.236
5.043547,0.1989,0.0222,-0.0076,0.200
5.050983,0.1496,0.0434,-0.0344,0.160
5.053596,0.1364,0.0263,-0.0254,0.141
5.058006,0.1113,0.0285,-0.0260,0.118
5.066999,0.0769,0.0282,-0.0433,0.093
5.068143,0.0617,0.0516,-0.0487,0.094
5.072856,0.0465,0.0511,-0.0705,0.099
5.077806,0.0172,0.0316,-0.0828,0.090
5.084189,0.0094,0.0597,-0.0711,0.093
5.087904,0.0041,0.0567,-0.0903,0.107
5.092561,-0.0131,0.0514,-0.0713,0.089
5.105212,-0.0350,0.0556,-0.0548,0.086
5.106246,-0.0401,0.0526,-0.0600,0.089
5.107483,-0.0617,0.0544,-0.0462,0.094
5.115255,-0.1235,0.0111,-0.0253,0.127
5.117528,-0.1231,0.0061,-0.0189,0.125
5.122677,-0.1584,-0.0463,-0.0056,0.165
5.127118,-0.1648,-0.0675,-0.0042,0.178
5.133244,-0.1734,-0.1026,0.0114,0.202
5.137065,-0.1722,-0.1042,0.0149,0.202
5.142486,-0.2138,-0.1200,0.0184,0.246
5.148947,-0.1954,-0.1309,0.0076,0.235
5.151937,-0.1746,-0.1275,0.0160,0.217
5.156982,-0.1467,-0.1192,0.0124,0.189
5.162727,-0.1212,-0.1039,-0.0291,0.162
5.167051,-0.0815,-0.0863,-0.0416,0.126
5.171989,-0.0444,-0.0546,-0.0348,0.078
5.176511,0.0185,0.0007,-0.0447,0.048
5.182084,0.0096,0.0293,-0.0117,0.033
5.186606,0.0555,0.0245,-0.0051,0.061
5.191452,0.0867,0.0363,0.0084,0.094
5.201558,0.1152,0.0622,0.0385,0.136
5.202094,0.1459,0.0618,0.0135,0.159
5.206641,0.1667,0.0567,0.0101,0.176
5.211408,0.1373,0.0563,0.0187,0.150
5.216260,0.1485,0.0416,0.0175,0.155
5.221343,0.1287,0.0010,0.0141,0.129
5.225936,0.1185,0.0129,0.0085,0.119
5.231611,0.1154,0.0223,0.0265,0.121
5.235945,0.1337,0.0079,0.0206,0.135
5.241252,0.1042,0.0126,0.0219,0.107
5.248580,0.1010,0.0125,0.0280,0.106
5.250700,0.1121,0.0290,0.0340,0.121
5.255451,0.0849,0.0145,0.0306,0.091
5.260491,0.0673,0.0096,0.0534,0.086
5.265643,0.0451,-0.0048,0.0832,0.095
5.270370,0.0348,-0.0073,0.0937,0.100
5.275121,0.0008,-0.0192,0.1113,0.113
5.284319,-0.0281,-0.0547,0.1335,0.147
5.285510,-0.0354,-0.0235,0.1153,0.123
5.290499,-0.0687,-0.0067,0.1258,0.143
5.298640,-0.0732,0.0028,0.1386,0.157
5.300177,-0.1061,-0.0092,0.1489,0.183
5.305288,-0.1720,0.0217,0.1403,0.223
5.309839,-0.1780,0.0642,0.1223,0.225
5.314903,-0.1719,0.0589,0.1234,0.220
5.320164,-0.1849,0.0513,0.1340,0.234
5.324838,-0.2072,0.0484,0.1398,0.255
5.334555,-0.2080,0.0266,0.1005,0.233
5.335841,-0.2469,0.0002,0.1306,0.279
5.339721,-0.2687,-0.0378,0.1510,0.311
5.344880,-0.2759,-0.0517,0.1690,0.328
5.352431,-0.2737,-0.0466,0.1869,0.335
5.354237,-0.2833,-0.0224,0.1714,0.332
5.359275,-0.2997,-0.0269,0.2107,0.367
5.367154,-0.2803,0.0185,0.2212,0.358
5.369638,-0.2777,0.0089,0.2173,0.353
5.374079,-0.2822,0.0184,0.2206,0.359
5.383965,-0.2628,0.0563,0.1977,0.334
